player_id,player,team,partidos,minutes,goals,assists,shots,sot,key_passes,big_chances_created,big_chances_missed,touches,passes,passes_acc,long_balls,long_balls_acc,crosses,crosses_acc,dribbles,dribbles_won,interceptions,clearances,tackles_won,tackles_total,aerial_won,ball_recovery,duel_won,duel_lost,blocked_shots,fouls,was_fouled,offsides,saves,g_per90,a_per90,ga_per90,sh_per90,kp_per90,bcc_per90,crosses_per90,int_per90,clr_per90,rec_per90,saves_per90,fouls_per90,fouled_per90,pass_acc_pct,long_ball_pct,cross_acc_pct,dribble_win_pct,tackle_acc_pct,duel_win_pct,aerial_win_pct,conv_rate,sot_rate
116096,Sebastián Gallegos,Palestino,11,936,1,1,28,12,16,2,1,611,419,333,71,41,36,12,10,6,5,12,10,17,1,44,39,27,1,4,15,1,0,0.1,0.1,0.19,2.69,1.54,0.19,3.46,0.48,1.15,4.23,0.0,0.38,1.44,79.5,57.7,33.3,60.0,58.8,59.1,3.6,3.6,42.9
1020255,Braian Martínez,Everton de Viña del Mar,10,482,0,1,9,3,13,4,1,347,217,149,21,9,27,9,16,8,1,1,8,9,10,34,35,42,1,4,8,3,0,0.0,0.19,0.19,1.68,2.43,0.75,5.04,0.19,0.19,6.35,0.0,0.75,1.49,68.7,42.9,33.3,50.0,88.9,45.5,19.2,0.0,33.3
1017455,Ezequiel Cañete,Huachipato,10,488,0,1,8,1,10,2,1,379,263,210,30,18,28,8,8,3,6,3,8,10,13,26,33,32,2,7,7,1,0,0.0,0.18,0.18,1.48,1.84,0.37,5.16,1.11,0.55,4.8,0.0,1.29,1.29,79.8,60.0,28.6,37.5,80.0,50.8,28.9,0.0,12.5
973992,Diego Céspedes,Ñublense,10,500,1,0,3,2,1,0,0,270,195,147,38,13,4,0,0,0,3,23,4,5,15,14,21,21,2,6,1,0,0,0.18,0.0,0.18,0.54,0.18,0.0,0.72,0.54,4.14,2.52,0.0,1.08,0.18,75.4,34.2,0.0,,80.0,50.0,41.7,33.3,66.7
818897,Fabián Hormazábal,Universidad de Chile,11,982,1,1,9,4,8,2,1,728,403,316,57,17,33,7,21,12,14,31,15,18,12,41,54,47,3,13,12,0,0,0.09,0.09,0.18,0.82,0.73,0.18,3.02,1.28,2.84,3.76,0.0,1.19,1.1,78.4,29.8,21.2,57.1,83.3,53.5,20.3,11.1,44.4
1108449,Rodrigo Caseres,Unión La Calera,11,990,2,0,13,6,1,0,0,742,603,512,81,33,1,0,2,1,16,47,8,9,28,35,46,43,7,8,8,1,0,0.18,0.0,0.18,1.18,0.09,0.0,0.09,1.45,4.27,3.18,0.0,0.73,0.73,84.9,40.7,0.0,50.0,88.9,51.7,39.4,15.4,46.2
1523685,Francisco Jose Pozzo,Unión La Calera,10,507,1,0,9,5,0,0,3,178,104,66,7,3,5,0,6,3,2,2,1,2,13,10,20,39,2,6,2,2,0,0.18,0.0,0.18,1.6,0.0,0.0,0.89,0.36,0.36,1.78,0.0,1.07,0.36,63.5,42.9,0.0,50.0,50.0,33.9,25.0,11.1,55.6
931341,César Munder,Palestino,7,487,1,0,14,4,8,1,1,215,107,70,4,3,19,3,11,4,1,1,6,7,7,9,25,29,0,1,7,3,0,0.18,0.0,0.18,2.59,1.48,0.18,3.51,0.18,0.18,1.66,0.0,0.18,1.29,65.4,75.0,15.8,36.4,85.7,46.3,19.4,7.1,28.6
1108721,Maicol León,Huachipato,11,496,0,1,3,1,6,0,0,329,206,154,27,9,18,2,3,3,3,14,8,10,4,22,23,14,0,4,6,0,0,0.0,0.18,0.18,0.54,1.09,0.0,3.27,0.54,2.54,3.99,0.0,0.73,1.09,74.8,33.3,11.1,100.0,80.0,62.2,22.2,0.0,33.3
862702,Nicolás Baeza,Everton de Viña del Mar,9,492,1,0,5,2,5,0,0,305,163,125,31,18,26,5,8,6,3,13,5,6,4,19,23,21,2,2,7,1,0,0.18,0.0,0.18,0.91,0.91,0.0,4.76,0.55,2.38,3.48,0.0,0.37,1.28,76.7,58.1,19.2,75.0,83.3,52.3,16.0,20.0,40.0
1096236,Renzo Malanca,Huachipato,6,540,1,0,5,3,1,0,1,383,262,207,48,20,8,2,2,1,8,38,8,11,16,23,34,12,7,4,6,0,0,0.17,0.0,0.17,0.83,0.17,0.0,1.33,1.33,6.33,3.83,0.0,0.67,1.0,79.0,41.7,25.0,50.0,72.7,73.9,57.1,20.0,60.0
1021117,César Yanis,Cobresal,9,564,0,1,9,4,4,0,3,391,294,245,39,25,20,6,14,8,5,5,4,6,1,41,21,15,0,1,6,1,0,0.0,0.16,0.16,1.44,0.64,0.0,3.19,0.8,0.8,6.54,0.0,0.16,0.96,83.3,64.1,30.0,57.1,66.7,58.3,6.2,0.0,44.4
965775,Agustín Urzi,Universidad de Concepción,10,573,1,0,20,6,13,0,1,392,208,154,23,10,28,6,25,13,4,8,5,12,5,41,44,36,1,5,14,0,0,0.16,0.0,0.16,3.14,2.04,0.0,4.4,0.63,1.26,6.44,0.0,0.79,2.2,74.0,43.5,21.4,52.0,41.7,55.0,12.2,5.0,30.0
553508,Fausto Grillo,Deportes Concepción,7,560,1,0,9,2,1,0,2,378,279,230,49,23,3,2,6,4,5,31,8,10,12,25,32,22,4,7,6,0,0,0.16,0.0,0.16,1.45,0.16,0.0,0.48,0.8,4.98,4.02,0.0,1.12,0.96,82.4,46.9,66.7,66.7,80.0,59.3,35.3,11.1,22.2
818974,César Pinares,Deportes Limache,8,550,1,0,7,3,5,0,0,323,232,189,29,12,13,3,11,5,11,7,4,7,2,27,21,23,2,3,7,0,0,0.16,0.0,0.16,1.15,0.82,0.0,2.13,1.8,1.15,4.42,0.0,0.49,1.15,81.5,41.4,23.1,45.5,57.1,47.7,8.0,14.3,42.9
947963,Vicente Fernández,Everton de Viña del Mar,8,554,0,1,3,1,2,1,0,320,191,155,36,15,14,1,8,6,3,17,0,2,4,16,15,20,2,5,3,0,0,0.0,0.16,0.16,0.49,0.32,0.16,2.27,0.49,2.76,2.6,0.0,0.81,0.49,81.2,41.7,7.1,75.0,0.0,42.9,16.7,0.0,33.3
1190022,Joaquín Soto,Unión La Calera,11,595,0,1,4,1,4,1,0,359,293,264,18,14,4,0,6,4,8,9,7,12,2,37,18,17,1,4,0,0,0,0.0,0.15,0.15,0.61,0.61,0.15,0.61,1.21,1.36,5.6,0.0,0.61,0.0,90.1,77.8,0.0,66.7,58.3,51.4,10.5,0.0,25.0
990283,Miguel Brizuela,O'Higgins,7,621,1,0,8,2,2,1,0,414,328,257,56,17,0,0,0,0,6,41,6,8,16,22,27,27,5,3,3,1,0,0.14,0.0,0.14,1.16,0.29,0.14,0.0,0.87,5.94,3.19,0.0,0.43,0.43,78.4,30.4,,,75.0,50.0,37.2,12.5,25.0
1797930,Francisco Montes,Palestino,10,650,1,0,8,3,5,1,0,318,219,175,28,12,3,1,12,5,5,4,8,11,6,31,35,48,0,22,13,0,0,0.14,0.0,0.14,1.11,0.69,0.14,0.42,0.69,0.55,4.29,0.0,3.05,1.8,79.9,42.9,33.3,41.7,72.7,42.2,11.1,12.5,37.5
942156,Marco Collao,Audax Italiano,9,701,1,0,4,2,4,1,0,462,345,276,45,24,7,2,13,6,14,18,9,14,5,39,33,35,1,10,8,0,0,0.13,0.0,0.13,0.51,0.51,0.13,0.9,1.8,2.31,5.01,0.0,1.28,1.03,80.0,53.3,28.6,46.2,64.3,48.5,12.5,25.0,50.0
988763,Norman Rodríguez,Deportes Concepción,8,687,0,1,3,1,5,0,0,412,279,210,62,21,7,1,3,2,15,42,7,11,16,26,31,19,4,4,2,1,0,0.0,0.13,0.13,0.39,0.66,0.0,0.92,1.97,5.5,3.41,0.0,0.52,0.26,75.3,33.9,14.3,66.7,63.6,62.0,45.7,0.0,33.3
981010,Enzo Ferrario,Audax Italiano,8,705,1,0,4,2,1,0,0,533,367,309,35,18,5,0,5,4,5,26,8,12,22,21,50,18,4,3,12,0,0,0.13,0.0,0.13,0.51,0.13,0.0,0.64,0.64,3.32,2.68,0.0,0.38,1.53,84.2,51.4,0.0,80.0,66.7,73.5,55.0,25.0,50.0
986622,José Tiznado,Cobresal,8,675,1,0,1,2,2,0,0,390,255,212,61,28,1,1,3,1,20,52,3,8,14,25,28,17,3,6,5,0,0,0.13,0.0,0.13,0.13,0.27,0.0,0.13,2.67,6.93,3.33,0.0,0.8,0.67,83.1,45.9,100.0,33.3,37.5,62.2,45.2,100.0,200.0
316170,Gonzalo Escalante,Deportes La Serena,8,720,1,0,4,2,7,2,0,544,404,321,36,14,3,1,7,3,12,35,13,17,13,47,45,47,1,11,12,1,0,0.12,0.0,0.12,0.5,0.88,0.25,0.38,1.5,4.38,5.88,0.0,1.38,1.5,79.5,38.9,33.3,42.9,76.5,48.9,21.7,25.0,50.0
1482408,Felipe Faúndez,O'Higgins,9,733,0,1,5,5,11,2,1,477,241,196,35,17,18,4,16,6,7,31,17,22,3,27,44,36,5,8,13,1,0,0.0,0.12,0.12,0.61,1.35,0.25,2.21,0.86,3.81,3.32,0.0,0.98,1.6,81.3,48.6,22.2,37.5,77.3,55.0,7.7,0.0,100.0
939997,Cristhofer Mesías,Universidad de Concepción,10,768,1,0,13,5,2,0,0,468,358,311,37,21,4,1,7,6,7,10,16,26,4,45,41,38,3,13,5,2,0,0.12,0.0,0.12,1.52,0.23,0.0,0.47,0.82,1.17,5.27,0.0,1.52,0.59,86.9,56.8,25.0,85.7,61.5,51.9,9.5,7.7,38.5
889498,Manuel Fernández,Coquimbo Unido,9,741,1,0,3,3,0,0,1,430,300,249,39,21,3,0,2,1,15,49,10,14,32,37,50,39,8,13,3,0,0,0.12,0.0,0.12,0.36,0.0,0.0,0.36,1.82,5.95,4.49,0.0,1.58,0.36,83.0,53.8,0.0,50.0,71.4,56.2,45.1,33.3,100.0
589542,Israel Poblete,Universidad de Chile,11,799,0,1,5,1,5,0,0,569,421,336,31,10,13,4,6,2,14,14,14,25,9,46,44,46,2,16,8,0,0,0.0,0.11,0.11,0.56,0.56,0.0,1.46,1.58,1.58,5.18,0.0,1.8,0.9,79.8,32.3,30.8,33.3,56.0,48.9,16.4,0.0,20.0
906100,Lucas Alarcón,Deportes La Serena,9,792,1,0,1,2,0,0,0,469,338,286,70,36,2,0,1,0,8,67,7,11,26,28,43,30,11,5,6,0,0,0.11,0.0,0.11,0.11,0.0,0.0,0.23,0.91,7.61,3.18,0.0,0.57,0.68,84.6,51.4,0.0,0.0,63.6,58.9,46.4,100.0,200.0
906102,Yerco Oyanedel,Universidad de Concepción,11,822,0,1,3,0,11,1,0,469,277,220,34,10,32,6,8,4,7,20,6,8,4,33,17,21,3,5,1,4,0,0.0,0.11,0.11,0.33,1.2,0.11,3.5,0.77,2.19,3.61,0.0,0.55,0.11,79.4,29.4,18.8,50.0,75.0,44.7,16.0,0.0,0.0
896624,Juan Ignacio Díaz,Universidad Católica,9,804,1,0,5,5,3,0,0,682,542,460,80,35,3,1,1,0,28,53,13,18,38,35,61,20,3,8,5,1,0,0.11,0.0,0.11,0.56,0.34,0.0,0.34,3.13,5.93,3.92,0.0,0.9,0.56,84.9,43.8,33.3,0.0,72.2,75.3,65.5,20.0,100.0
1464931,Vicente Espinoza,Palestino,9,810,1,0,5,3,3,0,0,546,414,349,76,37,2,0,2,2,11,64,4,7,15,38,28,28,3,5,4,0,0,0.11,0.0,0.11,0.56,0.33,0.0,0.22,1.22,7.11,4.22,0.0,0.56,0.44,84.3,48.7,0.0,100.0,57.1,50.0,34.9,20.0,60.0
1197239,Marcelo Flores,Deportes Limache,11,947,0,1,3,0,3,1,0,597,286,216,59,25,36,4,19,14,9,44,13,15,9,35,40,28,5,6,2,0,0,0.0,0.1,0.1,0.29,0.29,0.1,3.42,0.86,4.18,3.33,0.0,0.57,0.19,75.5,42.4,11.1,73.7,86.7,58.8,24.3,0.0,0.0
831012,Nicolás Ramírez,Universidad de Chile,11,865,1,0,2,2,3,1,0,677,521,443,59,24,4,1,3,1,8,56,10,20,23,31,46,36,4,8,2,0,0,0.1,0.0,0.1,0.21,0.31,0.1,0.42,0.83,5.83,3.23,0.0,0.83,0.21,85.0,40.7,25.0,33.3,50.0,56.1,39.0,50.0,100.0
1111544,Daniel Gutiérrez,Unión La Calera,10,900,0,1,3,0,2,1,0,595,395,338,39,11,11,2,9,3,3,44,12,19,18,44,52,37,3,9,12,1,0,0.0,0.1,0.1,0.3,0.2,0.1,1.1,0.3,4.4,4.4,0.0,0.9,1.2,85.6,28.2,18.2,33.3,63.2,58.4,32.7,0.0,0.0
1106828,Jeison Fuentealba,Universidad de Concepción,11,865,1,0,14,6,18,2,1,534,313,238,28,13,45,11,34,15,5,5,8,13,2,40,51,57,0,10,21,3,0,0.1,0.0,0.1,1.46,1.87,0.21,4.68,0.52,0.52,4.16,0.0,1.04,2.18,76.0,46.4,24.4,44.1,61.5,47.2,3.4,7.1,42.9
1381958,Santiago Silva,Huachipato,11,906,1,0,8,2,8,1,0,504,348,286,43,19,10,3,18,7,10,11,9,12,5,59,37,38,3,9,13,0,0,0.1,0.0,0.1,0.79,0.79,0.1,0.99,0.99,1.09,5.86,0.0,0.89,1.29,82.2,44.2,30.0,38.9,75.0,49.3,11.6,12.5,25.0
789979,Matías Zaldivia,Universidad de Chile,10,900,1,0,9,4,5,0,1,730,570,449,108,54,2,1,3,2,15,56,7,13,39,52,61,30,3,7,7,1,0,0.1,0.0,0.1,0.9,0.5,0.0,0.2,1.5,5.6,5.2,0.0,0.7,0.7,78.8,50.0,50.0,66.7,53.8,67.0,56.5,11.1,44.4
895340,Marcelo Ortíz,Audax Italiano,10,888,0,1,3,1,2,1,1,646,530,441,107,52,1,0,4,2,11,61,3,7,6,34,16,15,5,3,1,0,0,0.0,0.1,0.1,0.3,0.2,0.1,0.1,1.11,6.18,3.45,0.0,0.3,0.1,83.2,48.6,0.0,50.0,42.9,51.6,28.6,0.0,33.3
870020,Víctor Felipe Méndez,Colo-Colo,11,945,0,1,8,1,33,2,0,788,653,580,44,33,15,5,18,7,6,7,7,11,8,62,30,35,0,4,5,1,0,0.0,0.1,0.1,0.76,3.14,0.19,1.43,0.57,0.67,5.9,0.0,0.38,0.48,88.8,75.0,33.3,38.9,63.6,46.2,18.6,0.0,12.5
889511,Christopher Díaz,Unión La Calera,11,908,0,1,3,0,12,5,0,648,414,300,82,24,43,8,4,2,3,34,7,12,14,37,35,29,2,9,7,1,0,0.0,0.1,0.1,0.3,1.19,0.5,4.26,0.3,3.37,3.67,0.0,0.89,0.69,72.5,29.3,18.6,50.0,58.3,54.7,32.6,0.0,0.0
896753,Facundo Mater,Universidad de Concepción,11,990,0,1,15,4,19,3,1,689,432,340,29,16,9,0,48,16,18,24,14,21,6,51,58,79,3,12,15,0,0,0.0,0.09,0.09,1.36,1.73,0.27,0.82,1.64,2.18,4.64,0.0,1.09,1.36,78.7,55.2,0.0,33.3,66.7,42.3,7.1,0.0,26.7
874853,Ramón Martínez,Deportes Limache,11,972,1,0,1,2,4,0,0,609,458,376,53,27,4,1,10,2,23,20,15,21,22,54,50,47,3,13,6,0,0,0.09,0.0,0.09,0.09,0.37,0.0,0.37,2.13,1.85,5.0,0.0,1.2,0.56,82.1,50.9,25.0,20.0,71.4,51.5,31.9,100.0,200.0
47037,Osvaldo González,Universidad de Concepción,11,969,1,0,6,3,1,0,0,570,443,365,65,19,1,0,6,4,14,57,6,9,34,46,52,34,8,11,5,0,0,0.09,0.0,0.09,0.56,0.09,0.0,0.09,1.3,5.29,4.27,0.0,1.02,0.46,82.4,29.2,0.0,66.7,66.7,60.5,50.0,16.7,50.0
819088,Branco Ampuero,Universidad Católica,11,976,1,0,4,2,1,0,0,687,551,487,64,35,0,0,5,3,20,62,5,7,32,40,49,28,5,4,7,0,0,0.09,0.0,0.09,0.37,0.09,0.0,0.0,1.84,5.72,3.69,0.0,0.37,0.65,88.4,54.7,,60.0,71.4,63.6,53.3,25.0,50.0
2145368,Martín Espinoza Pino,Universidad de Chile,1,13,0,0,1,0,1,0,0,10,5,3,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,6.92,6.92,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,60.0,,,,,33.3,33.3,0.0,0.0
2121648,Martín Gómez,Universidad Católica,3,26,0,0,0,0,0,0,0,15,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,88.9,,0.0,,,0.0,0.0,,
177813,Misael Dávila,Deportes Concepción,8,665,0,0,5,0,4,1,0,286,176,132,25,9,15,3,4,1,5,27,7,11,7,17,24,22,4,8,5,1,0,0.0,0.0,0.0,0.68,0.54,0.14,2.03,0.68,3.65,2.3,0.0,1.08,0.68,75.0,36.0,20.0,25.0,63.6,52.2,24.1,0.0,0.0
165511,Ángelo Henríquez,Deportes La Serena,2,17,0,0,1,0,1,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0.0,0.0,0.0,5.29,5.29,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,37.5,,,,,75.0,75.0,0.0,0.0
158269,César Dutra,Deportes Concepción,7,630,0,0,0,0,0,0,0,244,152,111,66,26,0,0,0,0,0,7,0,0,3,78,3,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.14,3.29,0.0,0.0,73.0,39.4,,,,100.0,100.0,,
117430,Eugenio Mena,Universidad Católica,7,336,0,0,0,0,3,0,0,214,146,128,13,7,7,1,4,3,2,9,3,5,4,13,12,11,2,2,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,1.88,0.54,2.41,3.48,0.0,0.54,0.0,87.7,53.8,14.3,75.0,60.0,52.2,26.7,,
2038211,Sebastián Melgarejo,Huachipato,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,100.0,,,,,0.0,0.0,,
2038202,Rodrigo Godoy,O'Higgins,5,97,0,0,0,0,0,0,0,58,34,22,3,0,8,0,4,1,0,1,0,0,0,2,1,9,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.93,1.86,0.0,1.86,0.0,64.7,0.0,0.0,25.0,,10.0,0.0,,
2038201,José Movillo,O'Higgins,3,189,0,0,1,1,0,0,0,115,83,80,5,3,0,0,0,0,2,17,4,5,3,3,8,8,3,1,0,0,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.95,8.1,1.43,0.0,0.48,0.0,96.4,60.0,,,80.0,50.0,27.3,0.0,100.0
1997135,Martín Jiménez,Audax Italiano,5,145,0,0,2,1,0,0,0,85,53,37,6,1,2,0,4,2,0,8,0,0,1,9,4,7,1,0,1,0,0,0.0,0.0,0.0,1.24,0.0,0.0,1.24,0.0,4.97,5.59,0.0,0.0,0.62,69.8,16.7,0.0,50.0,,36.4,12.5,0.0,50.0
22973,Cristián Suárez,Deportes Concepción,7,530,0,0,1,0,1,0,1,367,285,244,41,22,0,0,2,1,7,44,3,3,16,24,24,17,6,1,4,0,0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,1.19,7.47,4.08,0.0,0.17,0.68,85.6,53.7,,50.0,100.0,58.5,48.5,0.0,0.0
18342,Arturo Vidal,Colo-Colo,10,774,0,0,15,1,5,0,1,762,622,543,107,70,0,0,6,5,22,25,15,23,28,54,64,32,4,8,8,0,0,0.0,0.0,0.0,1.74,0.58,0.0,0.0,2.56,2.91,6.28,0.0,0.93,0.93,87.3,65.4,,83.3,65.2,66.7,46.7,0.0,6.7
2523858,Martín Torrejón,Huachipato,1,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,,,,0.0,0.0,,
2496220,Benjamín Argandoña,Unión La Calera,1,1,0,0,0,0,1,0,0,10,6,6,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0.0,180.0,0.0,0.0,90.0,0.0,0.0,0.0,100.0,,50.0,,,0.0,0.0,,
2462954,Ricardo Rebolledo,Everton de Viña del Mar,1,29,0,0,1,1,0,0,0,28,24,20,2,1,1,0,0,0,0,0,0,1,0,7,1,1,0,1,0,0,0,0.0,0.0,0.0,3.1,0.0,0.0,3.1,0.0,0.0,21.72,0.0,3.1,0.0,83.3,50.0,0.0,,0.0,50.0,0.0,0.0,100.0
2456836,Joel Ahumada,Audax Italiano,1,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,
2456453,Maximiliano Fernandez,Unión La Calera,1,16,0,0,0,0,0,0,0,12,7,6,0,0,1,0,3,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,5.62,85.7,,0.0,100.0,,100.0,,,
2456021,Albert Gomez,Palestino,1,10,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,,,,,,0.0,0.0
2455976,Bastián Sandoval,Deportes La Serena,3,37,0,0,0,0,0,0,0,13,6,5,1,0,1,0,0,0,1,0,0,0,1,2,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,0.0,4.86,0.0,0.0,0.0,83.3,0.0,0.0,,,20.0,20.0,,
2455393,Francisco Herrera,Universidad de Concepción,3,66,0,0,0,0,0,0,0,43,32,28,1,1,1,0,0,0,1,1,1,1,2,5,3,6,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,6.82,0.0,4.09,0.0,87.5,100.0,0.0,,100.0,33.3,25.0,,
939938,Ariel Cáceres,Deportes Concepción,7,531,0,0,7,0,5,0,0,408,241,202,28,10,22,7,8,3,6,15,6,9,8,21,23,32,1,8,3,0,0,0.0,0.0,0.0,1.19,0.85,0.0,3.73,1.02,2.54,3.56,0.0,1.36,0.51,83.8,35.7,31.8,37.5,66.7,41.8,20.0,0.0,0.0
975502,Jorge Peña,O'Higgins,1,90,0,0,0,0,0,0,0,38,32,24,10,2,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,75.0,20.0,,,,,,,
974009,Sebastián Galani,Coquimbo Unido,9,716,0,0,5,2,8,1,1,479,335,293,24,16,7,2,16,4,8,10,14,19,10,38,49,42,3,9,16,0,0,0.0,0.0,0.0,0.63,1.01,0.13,0.88,1.01,1.26,4.78,0.0,1.13,2.01,87.5,66.7,28.6,25.0,73.7,53.8,19.2,0.0,40.0
974008,Sebastián Cabrera,Coquimbo Unido,5,304,0,0,1,0,6,2,0,241,130,96,30,14,35,7,3,1,5,12,5,7,4,19,15,13,0,4,3,1,0,0.0,0.0,0.0,0.3,1.78,0.59,10.36,1.48,3.55,5.62,0.0,1.18,0.89,73.8,46.7,20.0,33.3,71.4,53.6,23.5,0.0,0.0
973993,Erick Wiemberg,Colo-Colo,5,216,0,0,6,1,2,0,0,196,130,107,7,4,5,0,5,3,2,7,1,3,7,12,13,11,0,2,0,1,0,0.0,0.0,0.0,2.5,0.83,0.0,2.08,0.83,2.92,5.0,0.0,0.83,0.0,82.3,57.1,0.0,60.0,33.3,54.2,38.9,0.0,16.7
920957,Rodrigo Odriozola,Huachipato,4,360,0,0,0,0,0,0,0,140,96,77,44,25,0,0,0,0,0,5,0,0,0,33,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,8.25,2.75,0.0,0.0,80.2,56.8,,,,,,,
906112,Oliver Rojas,Audax Italiano,5,237,0,0,0,0,1,0,0,156,98,71,17,7,1,1,2,2,2,17,4,7,10,4,20,12,3,1,1,0,0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.76,6.46,1.52,0.0,0.38,0.38,72.4,41.2,100.0,100.0,57.1,62.5,45.5,,
962130,Fernando Ovelar,Ñublense,10,293,0,0,5,1,7,1,0,195,93,66,6,5,19,5,14,2,1,3,4,7,5,22,23,28,0,4,9,0,0,0.0,0.0,0.0,1.54,2.15,0.31,5.84,0.31,0.92,6.76,0.0,1.23,2.76,71.0,83.3,26.3,14.3,57.1,45.1,15.2,0.0,20.0
956838,Julián Alfaro,Everton de Viña del Mar,10,557,0,0,15,3,7,1,2,316,197,150,17,5,16,4,16,5,1,3,4,6,3,20,21,46,0,14,7,3,0,0.0,0.0,0.0,2.42,1.13,0.16,2.59,0.16,0.48,3.23,0.0,2.26,1.13,76.1,29.4,25.0,31.2,66.7,31.3,6.1,0.0,20.0
951278,Manuel Rivera,Ñublense,11,843,0,0,12,3,6,0,0,527,378,302,39,19,16,6,6,2,10,13,13,20,7,50,37,39,0,10,8,0,0,0.0,0.0,0.0,1.28,0.64,0.0,1.71,1.07,1.39,5.34,0.0,1.07,0.85,79.9,48.7,37.5,33.3,65.0,48.7,15.2,0.0,25.0
951277,Bayron Oyarzo,Unión La Calera,10,681,0,0,11,2,9,0,2,306,142,113,12,10,22,6,39,17,5,1,8,12,0,32,40,73,1,15,11,0,0,0.0,0.0,0.0,1.45,1.19,0.0,2.91,0.66,0.13,4.23,0.0,1.98,1.45,79.6,83.3,27.3,43.6,66.7,35.4,0.0,0.0,18.2
951270,Joaquín Moya,Everton de Viña del Mar,11,939,0,0,6,1,0,0,0,604,437,364,63,35,0,0,15,8,15,17,21,36,8,74,71,42,8,11,19,0,0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.44,1.63,7.09,0.0,1.05,1.82,83.3,55.6,,53.3,58.3,62.8,16.0,0.0,16.7
33943,Fernando Meza,Palestino,7,516,0,0,0,0,4,0,0,423,361,316,36,18,3,0,1,0,6,24,3,6,19,24,26,16,4,2,1,0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.52,1.05,4.19,4.19,0.0,0.35,0.17,87.5,50.0,0.0,0.0,50.0,61.9,54.3,,
230054,Bryan Carrasco,Palestino,9,287,0,0,6,1,1,0,1,133,75,59,8,3,8,5,7,2,1,2,2,2,6,15,12,21,0,4,2,1,0,0.0,0.0,0.0,1.88,0.31,0.0,2.51,0.31,0.63,4.7,0.0,1.25,0.63,78.7,37.5,62.5,28.6,100.0,36.4,22.2,0.0,16.7
973523,Diego Carrasco,Deportes Concepción,7,616,0,0,1,0,2,0,0,366,233,172,45,14,3,1,2,0,9,31,7,19,15,20,38,26,3,15,4,0,0,0.0,0.0,0.0,0.15,0.29,0.0,0.44,1.31,4.53,2.92,0.0,2.19,0.58,73.8,31.1,33.3,0.0,36.8,59.4,36.6,0.0,0.0
949422,Carlos Salomón,Ñublense,3,47,0,0,0,0,0,0,0,36,26,19,4,1,0,0,0,0,1,2,1,1,0,3,1,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,3.83,5.74,0.0,1.91,0.0,73.1,25.0,,,100.0,20.0,0.0,,
