match_id,date,team,player_in_id,player_in,player_out,minute,pm_at_entry,pm_after
15353011,2026-04-12,Deportes Limache,871813.0,Marcos Arturia,César Pinares,69,-1,0
15353011,2026-04-12,Deportes Limache,1125514.0,Carlos Morales,Axel Alfonzo,69,-1,0
15353011,2026-04-12,Deportes Limache,1801194.0,Vicente Álvarez,Joaquín Montecinos,69,-1,0
15353011,2026-04-12,Deportes Limache,863124.0,Misael Llantén,Yerko González,89,-1,0
15353012,2026-04-12,Ñublense,1125913.0,Diego Sanhueza,Gabriel Graciani,46,0,1
15353012,2026-04-12,Ñublense,1518443.0,Franco Rami,Ignacio Jeraldino,57,0,1
15353012,2026-04-12,Ñublense,1118269.0,Ignacio Tapia,Giovanny Avalos,67,0,1
15353012,2026-04-12,Ñublense,973992.0,Diego Céspedes,Manuel Rivera,84,0,1
15353012,2026-04-12,Ñublense,962130.0,Fernando Ovelar,Matías Plaza,84,0,1
15353012,2026-04-12,Universidad de Chile,1388813.0,Agustín Arce,Israel Poblete,65,0,-1
15353012,2026-04-12,Universidad de Chile,1482412.0,Ignacio Vásquez,Lucas Assadi,65,0,-1
15353012,2026-04-12,Universidad de Chile,26480.0,Marcelo Díaz,Maximiliano Guerrero,73,0,-1
15353012,2026-04-12,Universidad de Chile,359024.0,Juan Martín Lucero,Eduardo Vargas,73,0,-1
15353012,2026-04-12,Universidad de Chile,1138070.0,Felipe Salomoni,Marcelo Morales,88,0,-1
15353013,2026-04-07,Huachipato,851968.0,Cris Martínez,Harold Antiñirre,46,0,4
15353013,2026-04-07,Huachipato,323439.0,Lionel Altamirano,Juan Figueroa,63,0,4
15353013,2026-04-07,Huachipato,845174.0,Mario Briceño,Ezequiel Cañete,63,0,4
15353013,2026-04-07,Huachipato,1108721.0,Maicol León,Maximiliano Rodríguez,80,3,1
15353013,2026-04-07,Huachipato,2523858.0,Martín Torrejón,Claudio Sepúlveda,86,4,0
15353013,2026-04-07,Universidad de Concepción,906108.0,Antonio Díaz,Agustín Urzi,46,0,-4
15353013,2026-04-07,Universidad de Concepción,965719.0,Ariel Uribe,Cristhofer Mesías,69,-1,-3
15353013,2026-04-07,Universidad de Concepción,1982599.0,Martín Ramírez,Jeison Fuentealba,82,-3,-1
15353014,2026-04-13,Universidad de Concepción,965775.0,Agustín Urzi,Pablo Parra,57,1,0
15353014,2026-04-13,Universidad de Concepción,2455393.0,Francisco Herrera,Cristhofer Mesías,63,1,0
15353014,2026-04-13,Universidad de Concepción,2199269.0,Benjamín Sáez,Jorge Espejo,63,1,0
15353014,2026-04-13,Universidad de Concepción,965719.0,Ariel Uribe,Jeison Fuentealba,78,1,0
15353014,2026-04-13,Universidad de Concepción,906108.0,Antonio Díaz,Bryan Ogaz,78,1,0
15353014,2026-04-13,Cobresal,1021117.0,César Yanis,Benjamin Moreno,46,-1,0
15353014,2026-04-13,Cobresal,1086986.0,Franco Frías,Aaron Astudillo,63,-1,0
15353015,2026-02-22,Universidad de Chile,906105.0,Maximiliano Guerrero,Lucas Assadi,46,0,0
15353015,2026-02-22,Universidad de Chile,589542.0,Israel Poblete,Felipe Salomoni,71,1,-1
15353015,2026-02-22,Universidad de Chile,1482412.0,Ignacio Vásquez,Fabián Hormazábal,89,0,0
15353015,2026-02-22,Deportes Limache,1125514.0,Carlos Morales,Joaquín Montecinos,72,-1,1
15353015,2026-02-22,Deportes Limache,871813.0,Marcos Arturia,Gonzalo Sosa,72,-1,1
15353015,2026-02-22,Deportes Limache,863124.0,Misael Llantén,César Pinares,80,-1,1
15353015,2026-02-22,Deportes Limache,1199394.0,Axel Alfonzo,Marcelo Flores,87,0,0
15353016,2026-04-03,O'Higgins,1798259.0,Gabriel Pinto,Martín Maturana,62,1,0
15353016,2026-04-03,O'Higgins,1798260.0,Joaquín Tapia,Martín Sarrafiore,76,1,0
15353016,2026-04-03,O'Higgins,2038201.0,José Movillo,Miguel Brizuela,81,1,0
15353016,2026-04-03,O'Higgins,975291.0,Leandro Díaz,Juan Leiva,82,1,0
15353016,2026-04-03,O'Higgins,942415.0,Bastián Yáñez,Francisco González,82,1,0
15353016,2026-04-03,Audax Italiano,912067.0,Michael Vadulli,Nicolás Aedo,61,-1,0
15353016,2026-04-03,Audax Italiano,875274.0,Diego Coelho,Franco Troyansky,73,-1,0
15353016,2026-04-03,Audax Italiano,997539.0,Rodrigo Cabral,Giovani Chiaverano,73,-1,0
15353016,2026-04-03,Audax Italiano,1440662.0,Favian Loyola,Federico Mateos,83,-1,0
15353016,2026-04-03,Audax Italiano,1114520.0,Paolo Guajardo,Raimundo Rebolledo,83,-1,0
15353017,2026-04-11,O'Higgins,339699.0,Luis Pavez Munoz,Leandro Díaz,46,-1,-1
15353017,2026-04-11,O'Higgins,923802.0,Thiago Vecino,Arnaldo Castillo,64,-1,-1
15353017,2026-04-11,O'Higgins,1798260.0,Joaquín Tapia,Bryan Rabello,64,-1,-1
15353017,2026-04-11,O'Higgins,789677.0,Martín Sarrafiore,Bastián Yáñez,77,-1,-1
15353017,2026-04-11,O'Higgins,1411686.0,Martín Maturana,Juan Leiva,77,-1,-1
15353017,2026-04-11,Huachipato,845174.0,Mario Briceño,Cris Martínez,46,1,1
15353017,2026-04-11,Huachipato,1108721.0,Maicol León,Juan Figueroa,75,1,1
15353017,2026-04-11,Huachipato,1177673.0,Kevin Altez,Maximiliano Rodríguez,84,1,1
15353017,2026-04-11,Huachipato,988146.0,Cristian Toro,Lionel Altamirano,84,1,1
15353018,2026-05-03,Colo-Colo,340455.0,Claudio Aquino,Arturo Vidal,63,0,2
15353018,2026-05-03,Colo-Colo,1482420.0,Francisco Marchant,Álvaro Madrid,79,0,2
15353018,2026-05-03,Colo-Colo,1997136.0,Yastin Cuevas,Maximiliano Romero,79,0,2
15353018,2026-05-03,Colo-Colo,924858.0,Javier Méndez,Javier Correa,90,2,0
15353018,2026-05-03,Coquimbo Unido,973986.0,Cristián Zavala,Benjamín Chandía,65,0,-2
15353018,2026-05-03,Coquimbo Unido,1643443.0,Nicolás Johansen,Lucas Pratto,65,0,-2
15353018,2026-05-03,Coquimbo Unido,2048673.0,Pablo Rodríguez,Guido Vadalá,72,0,-2
15353018,2026-05-03,Coquimbo Unido,1108027.0,Alejandro Azócar,Luis Riveros,72,0,-2
15353018,2026-05-03,Coquimbo Unido,974009.0,Sebastián Galani,Dylan Glaby,81,0,-2
15353019,2026-04-14,Unión La Calera,1523685.0,Francisco Jose Pozzo,Matías Campos López,66,1,0
15353019,2026-04-14,Unión La Calera,1650043.0,Martín Hiriart,Joaquín Soto,78,1,0
15353019,2026-04-14,Unión La Calera,819005.0,Cristián Gutiérrez,Bayron Oyarzo,78,1,0
15353019,2026-04-14,Unión La Calera,822449.0,Camilo Moya,Christopher Díaz,90,1,0
15353019,2026-04-14,Deportes Concepción,1125898.0,Ángel Gillard,Aldrix Jara,58,-1,0
15353019,2026-04-14,Deportes Concepción,819072.0,Jorge Henríquez,Nelson Sepúlveda,58,-1,0
15353019,2026-04-14,Deportes Concepción,906106.0,Ignacio Mesías,Leonardo Valencia,58,-1,0
15353019,2026-04-14,Deportes Concepción,986529.0,Ethan Espinoza,Matías Cavalleri,75,-1,0
15353019,2026-04-14,Deportes Concepción,1482371.0,Bastián Escobar,Joaquín Larrivey,88,-1,0
15353020,2026-04-18,Everton de Viña del Mar,1199239.0,Emiliano Ramos,Braian Martínez,46,0,0
15353020,2026-04-18,Everton de Viña del Mar,1119679.0,Lucas Soto,Julián Alfaro,56,0,0
15353020,2026-04-18,Everton de Viña del Mar,129209.0,Cristian Palacios,Nicolás Montiel,56,0,0
15353020,2026-04-18,Universidad de Chile,2057322.0,Vicente Ramírez,Juan Martín Lucero,62,0,0
15353020,2026-04-18,Universidad de Chile,1482412.0,Ignacio Vásquez,Lucas Assadi,62,0,0
15353020,2026-04-18,Universidad de Chile,2184978.0,Lucas Barrera,Agustín Arce,71,0,0
15353020,2026-04-18,Universidad de Chile,1138070.0,Felipe Salomoni,Diego Vargas,71,0,0
15353020,2026-04-18,Universidad de Chile,889500.0,Nicolás Fernández,Fabián Hormazábal,88,0,0
15353021,2026-04-19,Deportes Concepción,819072.0,Jorge Henríquez,Bastián Escobar,46,-1,1
15353021,2026-04-19,Deportes Concepción,312318.0,Brayan Véjar,Fausto Grillo,46,-1,1
15353021,2026-04-19,Deportes Concepción,991004.0,Mario Sandoval,Yonathan Rodríguez,46,-1,1
15353021,2026-04-19,Deportes Concepción,790010.0,Leonardo Valencia,Cristián Suárez,55,-1,1
15353021,2026-04-19,Deportes Concepción,1482455.0,Leenhan Romero,Ignacio Mesías,76,0,0
15353021,2026-04-19,Deportes La Serena,874589.0,Matías Marín,Sebastián Díaz,70,0,0
15353021,2026-04-19,Deportes La Serena,147570.0,Diego Rubio,Nicolás Stefanelli,75,0,0
15353021,2026-04-19,Deportes La Serena,1502658.0,Fernando Dinamarca,Jeisson Vargas,90,0,0
15353021,2026-04-19,Deportes La Serena,1875021.0,Bastián Contreras,Joaquín Gutiérrez,90,0,0
15353022,2026-04-21,Universidad Católica,1409361.0,Juan Francisco Rossel,Matías Palavecino,81,0,-1
15353022,2026-04-21,Universidad Católica,588796.0,Jimmy Martínez,Fernando Zampedri,81,0,-1
15353022,2026-04-21,Universidad Católica,2121648.0,Martín Gómez,Justo Giani,90,-1,0
15353022,2026-04-21,Universidad Católica,1016766.0,Alfred Canales,Fernando Zuqui,90,-1,0
15353022,2026-04-21,Unión La Calera,1523685.0,Francisco Jose Pozzo,Matías Campos López,64,0,1
15353022,2026-04-21,Unión La Calera,819005.0,Cristián Gutiérrez,Joaquín Soto,72,0,1
15353022,2026-04-21,Unión La Calera,822449.0,Camilo Moya,Bayron Oyarzo,88,1,0
15353023,2026-04-20,Huachipato,845174.0,Mario Briceño,Juan Figueroa,53,-1,2
15353023,2026-04-20,Huachipato,1017455.0,Ezequiel Cañete,Claudio Sepúlveda,53,-1,2
15353023,2026-04-20,Huachipato,988078.0,Harold Antiñirre,Lucas Velásquez,81,0,1
15353023,2026-04-20,Huachipato,1108721.0,Maicol León,Maximiliano Rodríguez,81,0,1
15353023,2026-04-20,Huachipato,1177673.0,Kevin Altez,Nelson Guillermo Guaiquil,85,0,1
15353023,2026-04-20,Audax Italiano,997539.0,Rodrigo Cabral,Franco Troyansky,77,0,-1
15353023,2026-04-20,Audax Italiano,1114520.0,Paolo Guajardo,Giovani Chiaverano,77,0,-1
15353023,2026-04-20,Audax Italiano,875274.0,Diego Coelho,Michael Vadulli,85,0,-1
15353023,2026-04-20,Audax Italiano,2456836.0,Joel Ahumada,Vicente Zenteno,85,0,-1
15353023,2026-04-20,Audax Italiano,1473443.0,Diego Monreal,Raimundo Rebolledo,90,-1,0
15353024,2026-04-19,Colo-Colo,340455.0,Claudio Aquino,Leandro Hernández,46,-1,0
15353024,2026-04-19,Colo-Colo,581780.0,Javier Correa,Maximiliano Romero,46,-1,0
15353024,2026-04-19,Colo-Colo,1482420.0,Francisco Marchant,Arturo Vidal,63,-1,0
15353024,2026-04-19,Colo-Colo,1980388.0,Gabriel Maureira,Fernando de Paul,70,-1,0
15353024,2026-04-19,Colo-Colo,973993.0,Erick Wiemberg,Joaquín Sosa,70,-1,0
15353024,2026-04-19,Palestino,1386875.0,Dilan Salgado,César Munder,69,1,0
15353024,2026-04-19,Palestino,1125923.0,Gonzalo Tapia,Ronnie Fernández,69,1,0
15353024,2026-04-19,Palestino,1464930.0,Martín Araya,Jason León,69,1,0
15353024,2026-04-19,Palestino,33943.0,Fernando Meza,Enzo Roco,83,1,0
15353024,2026-04-19,Palestino,334027.0,Julián Fernández,Nicolás Meza,85,1,0
15353025,2026-04-19,Cobresal,962847.0,Esteban Valencia,Juan Fuentes,46,1,-2
15353025,2026-04-19,Cobresal,986622.0,José Tiznado,Franco Bechtholdt,46,1,-2
15353025,2026-04-19,Cobresal,1411683.0,Renato Huerta,César Yanis,46,1,-2
15353025,2026-04-19,O'Higgins,923802.0,Thiago Vecino,Bryan Rabello,70,-1,2
15353025,2026-04-19,O'Higgins,1411686.0,Martín Maturana,Martín Sarrafiore,70,-1,2
15353025,2026-04-19,O'Higgins,1482396.0,Cristian Morales,Francisco González,85,1,0
15353025,2026-04-19,O'Higgins,985004.0,Benjamín Rojas,Leandro Díaz,90,1,0
15353026,2026-04-19,Coquimbo Unido,39244.0,Lucas Pratto,Nicolás Johansen,59,1,-1
15353026,2026-04-19,Coquimbo Unido,1125880.0,Benjamín Chandía,Guido Vadalá,60,1,-1
15353026,2026-04-19,Coquimbo Unido,1108027.0,Alejandro Azócar,Martín Mundaca,60,1,-1
15353026,2026-04-19,Coquimbo Unido,981333.0,Dylan Glaby,Luis Riveros,72,0,0
15353026,2026-04-19,Coquimbo Unido,973986.0,Cristián Zavala,Sebastián Cabrera,82,0,0
15353026,2026-04-19,Ñublense,1518443.0,Franco Rami,Giovanny Avalos,46,-1,1
15353026,2026-04-19,Ñublense,1118269.0,Ignacio Tapia,Matías Plaza,64,-1,1
15353026,2026-04-19,Ñublense,962130.0,Fernando Ovelar,Ignacio Jeraldino,64,-1,1
15353026,2026-04-19,Ñublense,973992.0,Diego Céspedes,Manuel Rivera,64,-1,1
15353026,2026-04-19,Ñublense,1197415.0,Alex Valdés,Diego Sanhueza,82,0,0
15353027,2026-04-18,Deportes Limache,247073.0,César Fuentes,Vicente Álvarez,46,1,2
15353027,2026-04-18,Deportes Limache,871813.0,Marcos Arturia,Gonzalo Sosa,74,2,1
15353027,2026-04-18,Deportes Limache,1644853.0,Flavio Moya,Misael Llantén,74,2,1
15353027,2026-04-18,Deportes Limache,986599.0,Joaquín Montecinos,Daniel Castro,87,3,0
15353027,2026-04-18,Deportes Limache,2116602.0,Facundo Marín,Jean Meneses,87,3,0
15353027,2026-04-18,Universidad de Concepción,986462.0,Bryan Ogaz,Cristhofer Mesías,77,-2,-1
15353027,2026-04-18,Universidad de Concepción,1125882.0,Harol Salgado,Agustín Urzi,77,-2,-1
15353027,2026-04-18,Universidad de Concepción,965719.0,Ariel Uribe,Benjamín Sáez,77,-2,-1
15353027,2026-04-18,Universidad de Concepción,906108.0,Antonio Díaz,Jeison Fuentealba,77,-2,-1
15353028,2026-04-26,Universidad de Concepción,1106822.0,Bastián Ubal,Bryan Ogaz,69,-1,0
15353028,2026-04-26,Universidad de Concepción,1836929.0,Luca Kmet,Agustín Urzi,69,-1,0
15353028,2026-04-26,Universidad de Concepción,883483.0,Moisés González,Antonio Díaz,88,0,-1
15353028,2026-04-26,Universidad de Concepción,965719.0,Ariel Uribe,Jeison Fuentealba,90,0,-1
15353028,2026-04-26,Colo-Colo,581780.0,Javier Correa,Maximiliano Romero,73,1,0
15353028,2026-04-26,Colo-Colo,1601711.0,Leandro Hernández,Francisco Marchant,73,1,0
15353028,2026-04-26,Colo-Colo,805170.0,Matías Fernández,Jonathan Villagra,81,0,1
15353028,2026-04-26,Colo-Colo,1997136.0,Yastin Cuevas,Tomás Alarcón,87,0,1
15353028,2026-04-26,Colo-Colo,340455.0,Claudio Aquino,Lautaro Pastrán,87,0,1
15353029,2026-04-25,Universidad de Chile,18304.0,Charles Aránguiz,Agustín Arce,72,1,0
15353029,2026-04-25,Universidad de Chile,981341.0,Franco Calderón,Lucas Barrera,81,1,0
15353029,2026-04-25,Universidad de Chile,1002939.0,Lucas Assadi,Ignacio Vásquez,81,1,0
15353029,2026-04-25,Universidad de Chile,925337.0,Javier Altamirano,Juan Martín Lucero,89,1,0
15353029,2026-04-25,Universidad Católica,284729.0,Fernando Zuqui,Eugenio Mena,46,-1,0
15353029,2026-04-25,Universidad Católica,2058867.0,Sebastián Arancibia,Daniel González,46,-1,0
15353029,2026-04-25,Universidad Católica,1016766.0,Alfred Canales,Matías Palavecino,68,-1,0
15353029,2026-04-25,Universidad Católica,1409361.0,Juan Francisco Rossel,Jhojan Valencia,79,-1,0
15353030,2026-04-24,Unión La Calera,1523685.0,Francisco Jose Pozzo,Matías Campos López,62,0,-1
15353030,2026-04-24,Unión La Calera,819005.0,Cristián Gutiérrez,Nicolás Palma,74,-1,0
15353030,2026-04-24,Unión La Calera,2456453.0,Maximiliano Fernandez,Bayron Oyarzo,74,-1,0
15353030,2026-04-24,Unión La Calera,1002941.0,Joan Cruz,Joaquín Soto,74,-1,0
15353030,2026-04-24,Coquimbo Unido,981333.0,Dylan Glaby,Alejandro Camargo,61,0,1
15353030,2026-04-24,Coquimbo Unido,2048673.0,Pablo Rodríguez,Benjamín Chandía,61,0,1
15353030,2026-04-24,Coquimbo Unido,852143.0,Luis Riveros,Alejandro Azócar,61,0,1
15353030,2026-04-24,Coquimbo Unido,39244.0,Lucas Pratto,Nicolás Johansen,71,1,0
15353030,2026-04-24,Coquimbo Unido,829288.0,Salvador Cordero,Sebastián Galani,77,1,0
15353031,2026-04-25,Audax Italiano,906112.0,Oliver Rojas,Raimundo Rebolledo,46,0,0
15353031,2026-04-25,Audax Italiano,997539.0,Rodrigo Cabral,Franco Troyansky,54,0,0
15353031,2026-04-25,Audax Italiano,1920586.0,Mario Sandoval,Michael Vadulli,66,0,0
15353031,2026-04-25,Audax Italiano,1473443.0,Diego Monreal,Vicente Zenteno,82,0,0
15353031,2026-04-25,Audax Italiano,1083863.0,Nicolás Aedo,Oliver Rojas,82,0,0
15353031,2026-04-25,Audax Italiano,,?,Nicolás Aedo,90,0,0
15353031,2026-04-25,Deportes Limache,986599.0,Joaquín Montecinos,Vicente Álvarez,46,0,0
15353031,2026-04-25,Deportes Limache,247073.0,César Fuentes,Misael Llantén,46,0,0
15353031,2026-04-25,Deportes Limache,1125514.0,Carlos Morales,Marcelo Flores,59,-1,1
15353031,2026-04-25,Deportes Limache,871813.0,Marcos Arturia,Alfonso Parot,66,0,0
15353031,2026-04-25,Deportes Limache,1644853.0,Flavio Moya,Gonzalo Sosa,77,0,0
15353032,2026-04-26,Everton de Viña del Mar,1119679.0,Lucas Soto,Julián Alfaro,64,1,1
15353032,2026-04-26,Everton de Viña del Mar,947963.0,Vicente Fernández,Nicolás Baeza,72,1,1
15353032,2026-04-26,Everton de Viña del Mar,1864232.0,Nicolás Montiel,Cristian Palacios,72,1,1
15353032,2026-04-26,Everton de Viña del Mar,1199239.0,Emiliano Ramos,Braian Martínez,72,1,1
15353032,2026-04-26,Everton de Viña del Mar,988143.0,Cristopher Barrera,Alan Medina,87,2,0
15353032,2026-04-26,Cobresal,385990.0,Juan Fuentes,Guillermo Pacheco,46,-1,-1
15353032,2026-04-26,Cobresal,1835777.0,Benjamin Moreno,Benjamín Ramírez,46,-1,-1
15353032,2026-04-26,Cobresal,962847.0,Esteban Valencia,Benjamín Valenzuela,64,-1,-1
15353032,2026-04-26,Cobresal,1086986.0,Franco Frías,Bryan Carvallo,83,-2,0
15353033,2026-04-25,Ñublense,973992.0,Diego Céspedes,Lucas Molina,46,-2,0
15353033,2026-04-25,Ñublense,1118269.0,Ignacio Tapia,Diego Sanhueza,46,-2,0
15353033,2026-04-25,Ñublense,962130.0,Fernando Ovelar,Felipe Campos,65,-2,0
15353033,2026-04-25,Ñublense,1518443.0,Franco Rami,Ignacio Jeraldino,65,-2,0
15353033,2026-04-25,Ñublense,2038473.0,Joaquín González,Gabriel Graciani,75,-2,0
15353033,2026-04-25,O'Higgins,849177.0,Arnaldo Castillo,Thiago Vecino,70,2,0
15353033,2026-04-25,O'Higgins,1798259.0,Gabriel Pinto,Bryan Rabello,71,2,0
15353033,2026-04-25,O'Higgins,985004.0,Benjamín Rojas,Martín Maturana,71,2,0
15353033,2026-04-25,O'Higgins,1485083.0,Benjamin Schamine,Juan Leiva,82,2,0
15353033,2026-04-25,O'Higgins,1482396.0,Cristian Morales,Leandro Díaz,87,2,0
15353034,2026-04-26,Deportes La Serena,924505.0,Eryin Sanhueza,Federico Lanzillotta,34,0,0
15353034,2026-04-26,Deportes La Serena,986598.0,Joaquín Gutiérrez,Bruno Gutiérrez,46,0,0
15353034,2026-04-26,Deportes La Serena,844271.0,Sebastián Díaz,Jeisson Vargas,69,0,0
15353034,2026-04-26,Deportes La Serena,872138.0,Andrés Zanini,Nicolás Stefanelli,69,0,0
15353034,2026-04-26,Deportes La Serena,165511.0,Ángelo Henríquez,Diego Rubio,83,0,0
15353034,2026-04-26,Huachipato,988078.0,Harold Antiñirre,Juan Figueroa,62,0,0
15353034,2026-04-26,Huachipato,845174.0,Mario Briceño,Lucas Velásquez,62,0,0
15353034,2026-04-26,Huachipato,1017455.0,Ezequiel Cañete,Maximiliano Rodríguez,83,0,0
15353034,2026-04-26,Huachipato,1108721.0,Maicol León,Claudio Sepúlveda,83,0,0
15353034,2026-04-26,Huachipato,1177673.0,Kevin Altez,Nelson Guillermo Guaiquil,87,0,0
15353035,2026-04-24,Palestino,1386875.0,Dilan Salgado,Martín Araya,46,-1,0
15353035,2026-04-24,Palestino,883928.0,Nelson Da Silva,César Munder,60,-1,0
15353035,2026-04-24,Palestino,1125923.0,Gonzalo Tapia,Sebastián Gallegos,61,-1,0
15353035,2026-04-24,Palestino,1116992.0,Antonio Ceza,Ian Garguez,61,-1,0
15353035,2026-04-24,Palestino,230054.0,Bryan Carrasco,Francisco Montes,79,-1,0
15353035,2026-04-24,Deportes Concepción,1197454.0,Yonathan Rodríguez,Matías Cavalleri,61,1,0
15353035,2026-04-24,Deportes Concepción,1980392.0,Javier Rojas,Norman Rodríguez,66,1,0
15353035,2026-04-24,Deportes Concepción,2076826.0,Mateo González Peña,Jorge Henríquez,66,1,0
15353035,2026-04-24,Deportes Concepción,1125898.0,Ángel Gillard,Aldrix Jara,78,1,0
15353035,2026-04-24,Deportes Concepción,790010.0,Leonardo Valencia,Joaquín Larrivey,78,1,0
15353074,2026-02-02,O'Higgins,942415.0,Bastián Yáñez,Martín Sarrafiore,75,1,0
15353074,2026-02-02,O'Higgins,1485083.0,Benjamin Schamine,Juan Leiva,75,1,0
15353074,2026-02-02,O'Higgins,923802.0,Thiago Vecino,Arnaldo Castillo,83,1,0
15353074,2026-02-02,O'Higgins,2038202.0,Rodrigo Godoy,Francisco González,88,2,-1
15353074,2026-02-02,O'Higgins,985004.0,Benjamín Rojas,Felipe Faúndez,88,2,-1
15353074,2026-02-02,Deportes Concepción,312318.0,Brayan Véjar,Ariel Cáceres,66,-1,0
15353074,2026-02-02,Deportes Concepción,1482455.0,Leenhan Romero,Aldrix Jara,77,-1,0
15353074,2026-02-02,Deportes Concepción,589548.0,Nelson Sepúlveda,Mario Sandoval,77,-1,0
15353074,2026-02-02,Deportes Concepción,1125898.0,Ángel Gillard,Ethan Espinoza,77,-1,0
15353074,2026-02-02,Deportes Concepción,906106.0,Ignacio Mesías,Mauricio Vera,87,-2,1
