target,feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std,roc_auc,roc_auc_std,average_precision,average_precision_std,log_loss,log_loss_std,brier,brier_std
over_25,rolling_only,0.95,36,0.1,balanced,3,0.5173999502858563,0.01854722162345154,0.516755866581302,0.018613937725571038,0.5289059018380643,0.02074197114346986,0.5098614371900639,0.020868083130061277,0.533812996127212,0.0520959163029457,0.7653666663101516,0.02573026559402102,0.2790728300084642,0.009157568989545893
over_25,rolling_only,0.95,72,0.03,balanced,3,0.5333706189410887,0.016317157803226665,0.5406566794061021,0.023269155280784843,0.5446022946022945,0.016814448298295728,0.5205627479730739,0.013717128415324128,0.5417392198870322,0.07513348329404096,0.7661666159266698,0.011208725261032199,0.2794188775893262,0.004242871908454046
over_25,rolling_only,0.9,36,0.3,balanced,3,0.5356077554064131,0.014213431477462504,0.5316807353924282,0.013063687092435867,0.5383890593872827,0.03537554838718125,0.5257249632390794,0.030258753843279945,0.5301480834437889,0.038160325011337114,0.7747168933029595,0.03964559754876844,0.2801024053201808,0.014714400407288828
over_25,rolling_only,0.95,36,0.3,balanced,3,0.5265038528461348,0.020601821333451998,0.525397442711211,0.02183624972279445,0.537956430221504,0.021814892146530925,0.5091231319543034,0.02383188220754382,0.529737581871157,0.057736020041859286,0.7844940803343207,0.031153192935390314,0.2854069929408725,0.010230562821377631
over_25,rolling_only,0.9,72,0.1,balanced,3,0.5356077554064131,0.008568594477465594,0.5433125819024126,0.012795651627160828,0.5438117127884526,0.015189043672744738,0.5373779745439689,0.018196278603895208,0.551701354564643,0.07692556859001783,0.7951279593493408,0.01614163795416174,0.28660985995806176,0.0053394630800169506
over_25,rolling_only,0.95,72,0.1,balanced,3,0.5356077554064131,0.014213431477462504,0.5430376317870544,0.020845498675464362,0.5457602764054377,0.01646771834686916,0.521825987705031,0.016678689827140204,0.5417879447540631,0.07981140931090347,0.8067873622872334,0.017420738277908965,0.29137903788496633,0.00537555273893003
over_25,rolling_only,0.9,72,0.3,balanced,3,0.5287409893114591,0.010183344245723397,0.5383685749354812,0.014264740018141816,0.538018018018018,0.019061666530361395,0.5361994083419255,0.01951820672690284,0.5568455339045624,0.07942745565381992,0.8284737521881486,0.0148032131759497,0.29507089092720734,0.0038216570857815845
over_25,rolling_only,0.95,72,0.3,balanced,3,0.5287409893114591,0.010183344245723397,0.5360102914867895,0.018078123922127164,0.5315661507442329,0.013756203536675173,0.5220233367193985,0.022204791667133187,0.5443920296261188,0.08347782546598052,0.8412740364082981,0.0239461514355029,0.3000793518480452,0.0060234233798502675
over_25,rolling_only,0.9,all,0.03,balanced,3,0.5006524981357195,0.034822891317134244,0.5120580487201835,0.028028973884969537,0.4973318388811346,0.03348102015878117,0.5051392581949542,0.045827643014445855,0.5441763427153151,0.061959647307685155,0.8631883152973227,0.0482871342338026,0.3086028176806362,0.02018939428315332
over_25,rolling_only,0.95,all,0.03,balanced,3,0.5121488938603033,0.03915183621839483,0.5256418342539274,0.02924666515864572,0.5145685261238325,0.056436944285698704,0.5005250594948067,0.04979264809670135,0.5451949283823757,0.06825364728112975,0.8722489146832851,0.05255574077347649,0.31152189699603583,0.021578606373152225
