player_id,player,team,rival,match_id,date,venue,minutes,gf_on,ga_on,pm
906106,Ignacio Mesías,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,46.0,0,1,-1
819072,Jorge Henríquez,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,90.0,0,2,-2
790010,Leonardo Valencia,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,82.0,0,1,-1
177813,Misael Dávila,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,46.0,0,1,-1
28242,Joaquín Larrivey,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,90.0,0,2,-2
986529,Ethan Espinoza,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,44.0,0,1,-1
986422,Aldrix Jara,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,44.0,0,1,-1
1197454,Yonathan Rodríguez,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,44.0,0,1,-1
1125898,Ángel Gillard,Deportes Concepción,Ñublense,15352993,2026-03-06,Home,8.0,0,1,-1
47441,Nicola Pérez,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
333405,Felipe Campos,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
819075,Osvaldo Bosso,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
863129,Sebastián Valencia,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
584418,Gabriel Graciani,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,69.0,1,0,1
312376,Lorenzo Reyes,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
951278,Manuel Rivera,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
986626,Jovany Campusano,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,90.0,2,0,2
962130,Fernando Ovelar,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,83.0,1,0,1
1503119,Giovanny Avalos,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,69.0,1,0,1
761426,Ignacio Jeraldino,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,75.0,1,0,1
1125913,Diego Sanhueza,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,21.0,1,0,1
986676,Matías Plaza,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,21.0,1,0,1
1518443,Franco Rami,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,15.0,1,0,1
1197415,Alex Valdés,Ñublense,Deportes Concepción,15352993,2026-03-06,Away,7.0,1,0,1
1016653,Vicente Bernedo,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
818693,Bernardo Cerezo,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,87.0,2,2,0
819088,Branco Ampuero,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
896624,Juan Ignacio Díaz,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
324937,Cristián Cuevas,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
819115,Jhojan Valencia,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,68.0,1,2,-1
22975,Gary Medel,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
588796,Jimmy Martínez,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
973560,Matías Palavecino,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,87.0,2,2,0
828952,Fernando Zampedri,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
932866,Justo Giani,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,90.0,2,2,0
995388,Clemente Montes,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,22.0,1,0,1
906110,Diego Valencia,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,3.0,0,0,0
117430,Eugenio Mena,Universidad Católica,Everton de Viña del Mar,15352994,2026-03-14,Home,3.0,0,0,0
790001,Ignacio González,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
886912,Benjamín Berríos,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
976168,Hugo Magallanes,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
339891,Diego Oyarzún,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
947963,Vicente Fernández,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
1119679,Lucas Soto,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,80.0,2,2,0
951270,Joaquín Moya,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
800239,Dieter Villalpando,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
1199239,Emiliano Ramos,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
975053,Alan Medina,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,90.0,2,2,0
129209,Cristian Palacios,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,71.0,2,1,1
1385673,Valentín Vidal,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,19.0,0,1,-1
1508614,Santiago Londoño,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,10.0,0,0,0
862702,Nicolás Baeza,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,0.0,0,0,0
1864232,Nicolás Montiel,Everton de Viña del Mar,Universidad Católica,15352994,2026-03-14,Away,0.0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
831012,Nicolás Ramírez,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,46.0,0,1,-1
981341,Franco Calderón,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
789979,Matías Zaldivia,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
818897,Fabián Hormazábal,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
589542,Israel Poblete,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,82.0,1,1,0
18304,Charles Aránguiz,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,27.0,0,0,0
1087387,Marcelo Morales,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
925337,Javier Altamirano,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,88.0,1,1,0
906105,Maximiliano Guerrero,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
37006,Eduardo Vargas,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,90.0,1,1,0
1388813,Agustín Arce,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,63.0,1,1,0
26480,Marcelo Díaz,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,44.0,1,0,1
1482412,Ignacio Vásquez,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,8.0,0,0,0
2145368,Martín Espinoza Pino,Universidad de Chile,Universidad de Concepción,15352995,2026-03-09,Home,2.0,0,0,0
1002740,Santiago Silva Azambuja,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
986609,Jorge Espejo,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
1482287,David Retamal,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,84.0,1,1,0
47037,Osvaldo González,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
365990,Leonel González,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
906102,Yerco Oyanedel,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
1106828,Jeison Fuentealba,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,67.0,1,1,0
896753,Facundo Mater,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
939997,Cristhofer Mesías,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,90.0,1,1,0
965775,Agustín Urzi,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,83.0,1,1,0
1183778,Daniel Barrea,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,51.0,1,0,1
965719,Ariel Uribe,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,39.0,0,1,-1
973567,Pablo Parra,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,23.0,0,0,0
986462,Bryan Ogaz,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,7.0,0,0,0
1106822,Bastián Ubal,Universidad de Concepción,Universidad de Chile,15352995,2026-03-09,Away,6.0,0,0,0
386218,Diego Sánchez,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
986548,Francisco Salinas,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
986451,Benjamín Gazzolo,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
889498,Manuel Fernández,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
1096735,Juan Cornejo,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
805408,Alejandro Camargo,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
974009,Sebastián Galani,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,90.0,0,1,-1
1834686,Martín Mundaca,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,58.0,0,0,0
376740,Guido Vadalá,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,70.0,0,0,0
1108027,Alejandro Azócar,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,58.0,0,0,0
1643443,Nicolás Johansen,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,46.0,0,0,0
852143,Luis Riveros,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,44.0,0,1,-1
973986,Cristián Zavala,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,32.0,0,1,-1
1125880,Benjamín Chandía,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,32.0,0,1,-1
39244,Lucas Pratto,Coquimbo Unido,Universidad de Chile,15352996,2026-03-14,Home,20.0,0,1,-1
805183,Gabriel Castellón,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
818897,Fabián Hormazábal,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
981341,Franco Calderón,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
831012,Nicolás Ramírez,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
1087387,Marcelo Morales,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,79.0,1,0,1
1201172,Lucas Romero,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
906105,Maximiliano Guerrero,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
589542,Israel Poblete,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
925337,Javier Altamirano,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,64.0,0,0,0
1482412,Ignacio Vásquez,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,64.0,0,0,0
37006,Eduardo Vargas,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,90.0,1,0,1
2331086,Jhon Cortes,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,26.0,1,0,1
1388813,Agustín Arce,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,26.0,1,0,1
1138070,Felipe Salomoni,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,11.0,0,0,0
889500,Nicolás Fernández,Universidad de Chile,Coquimbo Unido,15352996,2026-03-14,Away,0.0,0,0,0
818874,Fernando de Paul,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
1022259,Jeyson Rojas,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
1014795,Jonathan Villagra,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
18342,Arturo Vidal,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
1015274,Joaquín Sosa,Colo-Colo,Huachipato,15352997,2026-03-16,Home,35.0,0,0,0
1176822,Diego Ulloa,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
889502,Álvaro Madrid,Colo-Colo,Huachipato,15352997,2026-03-16,Home,86.0,2,0,2
844224,Tomás Alarcón,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
870020,Víctor Felipe Méndez,Colo-Colo,Huachipato,15352997,2026-03-16,Home,90.0,2,0,2
1199243,Lautaro Pastrán,Colo-Colo,Huachipato,15352997,2026-03-16,Home,70.0,1,0,1
792585,Maximiliano Romero,Colo-Colo,Huachipato,15352997,2026-03-16,Home,86.0,2,0,2
973993,Erick Wiemberg,Colo-Colo,Huachipato,15352997,2026-03-16,Home,55.0,2,0,2
340455,Claudio Aquino,Colo-Colo,Huachipato,15352997,2026-03-16,Home,20.0,1,0,1
581780,Javier Correa,Colo-Colo,Huachipato,15352997,2026-03-16,Home,4.0,0,0,0
1601711,Leandro Hernández,Colo-Colo,Huachipato,15352997,2026-03-16,Home,4.0,0,0,0
1657110,Sebastián Mella,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
988146,Cristian Toro,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
36995,Rafael Caroca,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
1096236,Renzo Malanca,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
1108721,Maicol León,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
249373,Claudio Sepúlveda,Huachipato,Colo-Colo,15352997,2026-03-16,Away,85.0,0,2,-2
247055,Nicolás Vargas,Huachipato,Colo-Colo,15352997,2026-03-16,Away,85.0,0,2,-2
1108549,Claudio Torres,Huachipato,Colo-Colo,15352997,2026-03-16,Away,67.0,0,1,-1
1381958,Santiago Silva,Huachipato,Colo-Colo,15352997,2026-03-16,Away,90.0,0,2,-2
940483,Maximiliano Rodríguez,Huachipato,Colo-Colo,15352997,2026-03-16,Away,85.0,0,2,-2
851968,Cris Martínez,Huachipato,Colo-Colo,15352997,2026-03-16,Away,67.0,0,1,-1
1017455,Ezequiel Cañete,Huachipato,Colo-Colo,15352997,2026-03-16,Away,23.0,0,1,-1
323439,Lionel Altamirano,Huachipato,Colo-Colo,15352997,2026-03-16,Away,23.0,0,1,-1
988078,Harold Antiñirre,Huachipato,Colo-Colo,15352997,2026-03-16,Away,5.0,0,0,0
1014798,Luciano Arriagada,Huachipato,Colo-Colo,15352997,2026-03-16,Away,5.0,0,0,0
1484208,Juan Figueroa,Huachipato,Colo-Colo,15352997,2026-03-16,Away,5.0,0,0,0
47441,Nicola Pérez,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
333405,Felipe Campos,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,58.0,1,2,-1
819075,Osvaldo Bosso,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
863129,Sebastián Valencia,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
584418,Gabriel Graciani,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
312376,Lorenzo Reyes,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
951278,Manuel Rivera,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,77.0,1,2,-1
986626,Jovany Campusano,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,90.0,2,2,0
962130,Fernando Ovelar,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,58.0,1,2,-1
761426,Ignacio Jeraldino,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,77.0,1,2,-1
1503119,Giovanny Avalos,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,65.0,1,2,-1
1125913,Diego Sanhueza,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,32.0,1,0,1
986676,Matías Plaza,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,32.0,1,0,1
1197415,Alex Valdés,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,25.0,1,0,1
973992,Diego Céspedes,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,13.0,1,0,1
1518443,Franco Rami,Ñublense,Deportes La Serena,15352998,2026-03-15,Home,13.0,1,0,1
789923,Federico Lanzillotta,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
1002931,Bruno Gutiérrez,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
906100,Lucas Alarcón,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
799653,Rafael Delgado,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
1502658,Fernando Dinamarca,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
1089454,Francis Mac Allister,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
986598,Joaquín Gutiérrez,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,69.0,2,1,1
1063335,Felipe Chamorro,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
316170,Gonzalo Escalante,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
805095,Jeisson Vargas,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,90.0,2,2,0
147570,Diego Rubio,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,83.0,2,1,1
582220,Nicolás Stefanelli,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,21.0,0,1,-1
2455976,Bastián Sandoval,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,7.0,0,1,-1
874589,Matías Marín,Deportes La Serena,Ñublense,15352998,2026-03-15,Away,0.0,0,0,0
924180,Claudio González,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
980882,Yerko González,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
1199394,Axel Alfonzo,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
875564,Augusto Aguirre,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
1197239,Marcelo Flores,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
818974,César Pinares,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,69.0,2,0,2
874853,Ramón Martínez,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,90.0,4,0,4
818816,Jean Meneses,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,81.0,3,0,3
986599,Joaquín Montecinos,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,81.0,3,0,3
988084,Gonzalo Sosa,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,69.0,2,0,2
925992,Daniel Castro,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,81.0,3,0,3
871813,Marcos Arturia,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,21.0,2,0,2
863124,Misael Llantén,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,21.0,2,0,2
1801194,Vicente Álvarez,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,9.0,1,0,1
1644853,Flavio Moya,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,9.0,1,0,1
1125514,Carlos Morales,Deportes Limache,Unión La Calera,15352999,2026-04-04,Home,9.0,1,0,1
333465,Nicolás Avellaneda,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
889511,Christopher Díaz,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
1108449,Rodrigo Caseres,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
1125257,Nicolás Palma,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
927110,Alexander Pastene,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
822449,Camilo Moya,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,46.0,0,1,-1
965967,Juan Manuel Requena,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,90.0,0,4,-4
787710,Kevin Méndez,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,65.0,0,2,-2
1190022,Joaquín Soto,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,65.0,0,2,-2
951277,Bayron Oyarzo,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,89.0,0,4,-4
936901,Sebastián Sáez,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,89.0,0,4,-4
1002941,Joan Cruz,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,44.0,0,3,-3
819005,Cristián Gutiérrez,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,25.0,0,2,-2
924528,Matías Campos López,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,25.0,0,2,-2
1650043,Martín Hiriart,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,1.0,0,0,0
2496220,Benjamín Argandoña,Unión La Calera,Deportes Limache,15352999,2026-04-04,Away,1.0,0,0,0
975882,Tomás Ahumada,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
981010,Enzo Ferrario,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
895340,Marcelo Ortíz,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
1177235,Daniel Piña,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
1114520,Paolo Guajardo,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,60.0,3,0,3
942156,Marco Collao,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,80.0,3,0,3
986532,Federico Mateos,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
1177236,Esteban Matus,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,90.0,3,0,3
1083863,Nicolás Aedo,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,46.0,3,0,3
1485094,Giovani Chiaverano,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,60.0,3,0,3
859990,Franco Troyansky,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,72.0,3,0,3
1920586,Mario Sandoval,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,44.0,0,0,0
1997135,Martín Jiménez,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,30.0,0,0,0
875274,Diego Coelho,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,30.0,0,0,0
997539,Rodrigo Cabral,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,18.0,0,0,0
1440662,Favian Loyola,Audax Italiano,Deportes Concepción,15353000,2026-03-13,Home,10.0,0,0,0
158269,César Dutra,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
939938,Ariel Cáceres,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
988763,Norman Rodríguez,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
973523,Diego Carrasco,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
312318,Brayan Véjar,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,46.0,0,3,-3
986422,Aldrix Jara,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
991004,Mario Sandoval,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,12.0,0,2,-2
1197454,Yonathan Rodríguez,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,78.0,0,3,-3
924468,Matías Cavalleri,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,46.0,0,3,-3
790010,Leonardo Valencia,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,90.0,0,3,-3
28242,Joaquín Larrivey,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,78.0,0,3,-3
589548,Nelson Sepúlveda,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,78.0,0,1,-1
819072,Jorge Henríquez,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,44.0,0,0,0
1980392,Javier Rojas,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,44.0,0,0,0
986529,Ethan Espinoza,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,12.0,0,0,0
1125898,Ángel Gillard,Deportes Concepción,Audax Italiano,15353000,2026-03-13,Away,12.0,0,0,0
1002740,Santiago Silva Azambuja,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
1482287,David Retamal,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
47037,Osvaldo González,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
365990,Leonel González,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
906102,Yerco Oyanedel,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
986609,Jorge Espejo,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,86.0,0,0,0
939997,Cristhofer Mesías,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
896753,Facundo Mater,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
1106828,Jeison Fuentealba,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,90.0,0,0,0
973567,Pablo Parra,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,70.0,0,0,0
965775,Agustín Urzi,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,86.0,0,0,0
986462,Bryan Ogaz,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,20.0,0,0,0
1125882,Harol Salgado,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,4.0,0,0,0
1982599,Martín Ramírez,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,4.0,0,0,0
906108,Antonio Díaz,Universidad de Concepción,Palestino,15353001,2026-03-15,Home,0.0,0,0,0
842274,Sebastián Pérez,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,90.0,0,0,0
1797934,Ian Garguez,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,90.0,0,0,0
1464931,Vicente Espinoza,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,90.0,0,0,0
33943,Fernando Meza,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,90.0,0,0,0
339711,Dilan Zúñiga,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,90.0,0,0,0
334027,Julián Fernández,Palestino,Universidad de Concepción,15353001,2026-03-15,Away,80.0,0,0,0
