feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.9,72,0.03,none,1,0.4772727272727273,0.0,0.47532051282051274,0.0,0.45995670995670995,0.0,0.4557998819362456,0.0,1.1805987950297032,0.0,0.6874364822769023,0.0,False
rolling_only,0.85,48,0.003,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.45959922430510664,0.0,0.4549274255156608,0.0,1.0362840059743075,0.0,0.6247341085611299,0.0,False
rolling_only,0.9,48,0.01,balanced,1,0.45454545454545453,0.0,0.4572649572649572,0.0,0.459015939015939,0.0,0.4538215838215839,0.0,1.0497120661926576,0.0,0.6294429089107155,0.0,False
rolling_only,0.95,72,0.03,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.45883235538407946,0.0,0.4544267122637029,0.0,1.1447264845867908,0.0,0.6894212851077227,0.0,False
rolling_only,0.9,108,0.01,none,1,0.5,0.0,0.4995726495726496,0.0,0.45818249327021254,0.0,0.4546467178046125,0.0,1.129397561784931,0.0,0.6643672047129937,0.0,False
rolling_only,0.85,36,0.03,balanced,1,0.45454545454545453,0.0,0.45384615384615384,0.0,0.4576719576719577,0.0,0.4554473304473304,0.0,1.1584328245302657,0.0,0.6830551436659843,0.0,False
rolling_only,0.95,108,0.01,none,1,0.5,0.0,0.4995726495726496,0.0,0.45765144989951195,0.0,0.45380158170855844,0.0,1.1277179486204847,0.0,0.6637588200499298,0.0,False
rolling_only,0.9,36,0.01,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.4571107904441238,0.0,0.45357252175433993,0.0,1.072350237303359,0.0,0.6435584366647088,0.0,False
rolling_only,0.85,48,0.1,balanced,1,0.45454545454545453,0.0,0.45384615384615384,0.0,0.45697865353037764,0.0,0.4550268696820421,0.0,1.2802946400854316,0.0,0.7413837717399434,0.0,False
rolling_only,0.85,160,0.01,none,1,0.4772727272727273,0.0,0.48012820512820514,0.0,0.45665445665445664,0.0,0.45271395271395265,0.0,1.1482119347502426,0.0,0.6849495085578625,0.0,False
rolling_only,0.9,108,0.03,none,1,0.4772727272727273,0.0,0.47532051282051274,0.0,0.4564375461936438,0.0,0.45355170328562794,0.0,1.255485626046396,0.0,0.7259950813544187,0.0,False
rolling_only,0.85,108,0.003,none,1,0.5227272727272727,0.0,0.5190170940170941,0.0,0.4554475703324809,0.0,0.45054173448035345,0.0,1.0951194686324561,0.0,0.6508977097199957,0.0,False
rolling_only,0.9,160,0.3,balanced,1,0.45454545454545453,0.0,0.45865384615384613,0.0,0.45513533555802743,0.0,0.45301597734856913,0.0,1.8207238146858764,0.0,0.9346307457703361,0.0,False
rolling_only,0.85,72,0.3,none,1,0.45454545454545453,0.0,0.4558760683760683,0.0,0.4549032838506523,0.0,0.449492393571341,0.0,1.891391656126212,0.0,0.8888617452005725,0.0,False
rolling_only,0.95,108,0.3,none,1,0.45454545454545453,0.0,0.4558760683760683,0.0,0.4549032838506523,0.0,0.449492393571341,0.0,1.9733897699347274,0.0,0.8886180508648267,0.0,False
rolling_only,0.9,108,0.003,none,1,0.5227272727272727,0.0,0.5190170940170941,0.0,0.45358156028368796,0.0,0.4483389748549323,0.0,1.071787818728753,0.0,0.6347935740285005,0.0,False
rolling_only,0.85,72,0.003,none,1,0.5227272727272727,0.0,0.5190170940170941,0.0,0.45358156028368796,0.0,0.4483389748549323,0.0,1.0786109528657024,0.0,0.6409108613226171,0.0,False
rolling_only,0.85,160,1.0,none,1,0.45454545454545453,0.0,0.4634615384615384,0.0,0.4535244922341697,0.0,0.4494623655913978,0.0,2.1868003841230723,0.0,0.9195171070606417,0.0,False
rolling_only,0.85,36,0.003,balanced,1,0.45454545454545453,0.0,0.4572649572649572,0.0,0.4534255867589201,0.0,0.45055130055130055,0.0,1.0513554498934012,0.0,0.6321659354985575,0.0,False
rolling_only,0.9,72,0.1,none,1,0.45454545454545453,0.0,0.4510683760683761,0.0,0.45104895104895104,0.0,0.44787031150667517,0.0,1.3709816033126039,0.0,0.7546210195731379,0.0,False
rolling_only,0.95,160,0.003,none,1,0.5227272727272727,0.0,0.5190170940170941,0.0,0.44886776259325273,0.0,0.4465960856335188,0.0,1.0783414240634206,0.0,0.639396132716903,0.0,False
rolling_only,0.95,160,0.1,balanced,1,0.45454545454545453,0.0,0.46068376068376066,0.0,0.44743745774171734,0.0,0.4432233081320302,0.0,1.5614533733734783,0.0,0.8789422739680315,0.0,False
rolling_only,0.9,108,0.1,none,1,0.45454545454545453,0.0,0.4592948717948718,0.0,0.4463562753036437,0.0,0.43929425837320574,0.0,1.5091593870291709,0.0,0.8114518326520812,0.0,False
rolling_only,0.85,160,0.03,none,1,0.45454545454545453,0.0,0.46068376068376066,0.0,0.4457516339869281,0.0,0.4423351158645276,0.0,1.2867442886777416,0.0,0.757364427777313,0.0,False
