target,feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std,roc_auc,roc_auc_std,average_precision,average_precision_std,log_loss,log_loss_std,brier,brier_std
over_25,rolling_plus_table,0.9,36,0.1,balanced,1,0.54,0.0,0.5289855072463768,0.0,0.6101694915254238,0.0,0.4814814814814815,0.0,0.5745365491564338,0.0,0.8138457686912873,0.0,0.2982800331145682,0.0
over_25,rolling_plus_table,0.95,36,0.3,balanced,1,0.44,0.0,0.43961352657004826,0.0,0.46153846153846156,0.0,0.4653784219001611,0.0,0.5085745795604039,0.0,0.8769586829248179,0.0,0.3123808472139733,0.0
over_25,rolling_plus_table,0.9,36,0.3,balanced,1,0.56,0.0,0.5507246376811594,0.0,0.6206896551724138,0.0,0.4830917874396135,0.0,0.5764100472616609,0.0,0.8963794208107244,0.0,0.3189954551836382,0.0
over_25,rolling_plus_table,0.95,72,0.3,balanced,1,0.44,0.0,0.4363929146537842,0.0,0.48148148148148145,0.0,0.5056360708534622,0.0,0.6029811105880338,0.0,0.9273900336857139,0.0,0.32796862314824726,0.0
over_25,rolling_plus_table,0.95,all,0.1,balanced,1,0.5,0.0,0.4887278582930757,0.0,0.576271186440678,0.0,0.5475040257648953,0.0,0.5725982487257737,0.0,0.9459466355305456,0.0,0.30710217373245446,0.0
over_25,rolling_plus_table,0.9,all,0.1,balanced,1,0.5,0.0,0.4855072463768116,0.0,0.5901639344262295,0.0,0.5410628019323671,0.0,0.5653944671443889,0.0,0.948183601507603,0.0,0.3063806366793339,0.0
over_25,rolling_plus_table,0.9,72,0.3,balanced,1,0.42,0.0,0.4114331723027375,0.0,0.49122807017543857,0.0,0.4911433172302737,0.0,0.5993272403663903,0.0,0.9569386505647394,0.0,0.33884058269333034,0.0
over_25,rolling_plus_table,0.9,all,0.3,balanced,1,0.54,0.0,0.5225442834138486,0.0,0.6349206349206349,0.0,0.5201288244766505,0.0,0.545922515852759,0.0,1.2097632253924337,0.0,0.33923033601849795,0.0
over_25,rolling_plus_table,0.95,all,0.3,balanced,1,0.52,0.0,0.5072463768115942,0.0,0.6,0.0,0.5120772946859903,0.0,0.5432261303788257,0.0,1.2130085440593439,0.0,0.34381794485093936,0.0
btts,rolling_only,0.9,36,0.03,balanced,1,0.56,0.0,0.5584415584415584,0.0,0.5925925925925926,0.0,0.5762987012987013,0.0,0.6256629602940204,0.0,0.7404627180509996,0.0,0.2661683585059624,0.0
btts,rolling_only,0.95,36,0.03,balanced,1,0.56,0.0,0.5584415584415584,0.0,0.5925925925925926,0.0,0.5762987012987013,0.0,0.6256629602940204,0.0,0.7404627180509996,0.0,0.2661683585059624,0.0
btts,rolling_only,0.95,72,0.03,balanced,1,0.56,0.0,0.5681818181818181,0.0,0.56,0.0,0.577922077922078,0.0,0.6230506766308831,0.0,0.7559163126319146,0.0,0.269698113280701,0.0
btts,rolling_only,0.9,72,0.03,balanced,1,0.56,0.0,0.5681818181818181,0.0,0.56,0.0,0.573051948051948,0.0,0.6194592911690168,0.0,0.757280155166362,0.0,0.27019453926009185,0.0
btts,rolling_only,0.95,all,0.03,balanced,1,0.64,0.0,0.6347402597402598,0.0,0.6785714285714286,0.0,0.6558441558441558,0.0,0.6606351915040131,0.0,0.7597027129410359,0.0,0.2525773170358435,0.0
btts,rolling_only,0.9,all,0.03,balanced,1,0.62,0.0,0.612012987012987,0.0,0.6666666666666666,0.0,0.6542207792207791,0.0,0.6592720043959799,0.0,0.7615539458869989,0.0,0.2527794218417574,0.0
