date,time,local_team,away_team,event_id,custom_id,h2h_all_matches,h2h_all_local_win_pct,h2h_all_draw_pct,h2h_all_away_win_pct,h2h_all_local_goals_avg,h2h_all_away_goals_avg,h2h_all_total_goals_avg,h2h_all_btts_pct,h2h_all_over25_pct,h2h_all_local_points_avg,h2h_all_away_points_avg,h2h_last10_matches,h2h_last10_local_win_pct,h2h_last10_draw_pct,h2h_last10_away_win_pct,h2h_last10_local_goals_avg,h2h_last10_away_goals_avg,h2h_last10_total_goals_avg,h2h_last10_btts_pct,h2h_last10_over25_pct,h2h_last10_local_points_avg,h2h_last10_away_points_avg,h2h_last5_matches,h2h_last5_local_win_pct,h2h_last5_draw_pct,h2h_last5_away_win_pct,h2h_last5_local_goals_avg,h2h_last5_away_goals_avg,h2h_last5_total_goals_avg,h2h_last5_btts_pct,h2h_last5_over25_pct,h2h_last5_local_points_avg,h2h_last5_away_points_avg,season_id,season_name
2025-03-16,11:00,Bologna,Lazio,12504366,KdbsZdb,79,0.3037974683544304,0.26582278481012656,0.43037974683544306,1.0126582278481013,1.3164556962025316,2.329113924050633,0.46835443037974683,0.4430379746835443,1.1772151898734178,1.5569620253164558,10,0.4,0.1,0.5,1.0,1.3,2.3,0.3,0.6,1.3,1.6,5,0.4,0.2,0.4,0.8,1.2,2.0,0.4,0.6,1.4,1.4,63515,Serie A 24/25
2025-03-16,12:00,Roma,Cagliari,12504352,cebsueb,85,0.4470588235294118,0.32941176470588235,0.2235294117647059,1.5529411764705883,1.1294117647058823,2.6823529411764704,0.5411764705882353,0.49411764705882355,1.6705882352941177,1.0,10,0.7,0.2,0.1,2.4,1.1,3.5,0.6,0.7,2.3,0.5,5,0.8,0.2,0.0,2.2,0.4,2.6,0.4,0.6,2.6,0.2,63515,Serie A 24/25
2025-03-16,14:00,Fiorentina,Juventus,12504363,MdbsTdb,111,0.2072072072072072,0.3063063063063063,0.4864864864864865,0.963963963963964,1.3693693693693694,2.3333333333333335,0.4954954954954955,0.3963963963963964,0.9279279279279279,1.7657657657657657,10,0.2,0.3,0.5,0.9,1.1,2.0,0.3,0.3,0.9,1.8,5,0.0,0.4,0.6,0.6,1.2,1.8,0.4,0.2,0.4,2.2,63515,Serie A 24/25
2025-03-16,16:45,Atalanta,Inter,12504364,LdbsXdb,83,0.20481927710843373,0.2891566265060241,0.5060240963855421,0.927710843373494,1.6746987951807228,2.602409638554217,0.5060240963855421,0.43373493975903615,0.9036144578313253,1.8072289156626506,10,0.0,0.3,0.7,0.8,2.2,3.0,0.5,0.6,0.3,2.4,5,0.0,0.0,1.0,1.0,3.2,4.2,0.6,1.0,0.0,3.0,63515,Serie A 24/25
2025-03-29,11:00,Venezia,Bologna,12501546,KdbsNdb,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.8181818181818182,1.4545454545454546,2.272727272727273,0.45454545454545453,0.36363636363636365,0.8181818181818182,1.9090909090909092,10,0.2,0.2,0.6,0.9,1.6,2.5,0.5,0.4,0.8,2.0,5,0.4,0.2,0.4,1.2,1.6,2.8,0.4,0.4,1.4,1.4,63515,Serie A 24/25
2025-03-29,11:00,Como,Empoli,12504354,eebsfeb,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,1.5714285714285714,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.7142857142857142,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,1.5714285714285714,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.7142857142857142,5,0.2,0.4,0.4,0.8,1.2,2.0,0.4,0.2,1.0,1.6,63515,Serie A 24/25
2025-03-29,14:00,Juventus,Genoa,12504349,Mdbsneb,57,0.5614035087719298,0.24561403508771928,0.19298245614035087,1.8070175438596492,0.9649122807017544,2.7719298245614037,0.5087719298245614,0.5263157894736842,1.9298245614035088,0.8245614035087719,10,0.6,0.2,0.2,1.8,0.9,2.7,0.6,0.6,2.0,0.8,5,0.4,0.4,0.2,1.4,0.6,2.0,0.4,0.4,1.6,1.0,63515,Serie A 24/25
2025-03-29,16:45,Lecce,Roma,12501547,Odbsceb,37,0.05405405405405406,0.2702702702702703,0.6756756756756757,0.7837837837837838,2.081081081081081,2.864864864864865,0.5675675675675675,0.5945945945945946,0.43243243243243246,2.2972972972972974,10,0.1,0.3,0.6,1.0,1.9,2.9,0.7,0.6,0.6,2.1,5,0.0,0.4,0.6,0.8,1.8,2.6,0.8,0.6,0.4,2.2,63515,Serie A 24/25
2025-03-30,07:30,Cagliari,Monza,12504355,uebsEeb,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,63515,Serie A 24/25
2025-03-30,10:00,Fiorentina,Atalanta,12504362,LdbsTdb,79,0.4430379746835443,0.3291139240506329,0.22784810126582278,1.4303797468354431,0.9240506329113924,2.3544303797468356,0.45569620253164556,0.4430379746835443,1.6582278481012658,1.0126582278481013,10,0.4,0.1,0.5,1.5,1.8,3.3,0.7,0.7,1.3,1.6,5,0.4,0.2,0.4,1.8,1.8,3.6,0.8,0.6,1.4,1.4,63515,Serie A 24/25
2025-03-30,13:00,Inter,Udinese,12504351,VdbsXdb,81,0.5308641975308642,0.24691358024691357,0.2222222222222222,1.5802469135802468,0.9629629629629629,2.54320987654321,0.5061728395061729,0.49382716049382713,1.8395061728395061,0.9135802469135802,10,0.8,0.1,0.1,2.4,0.9,3.3,0.6,0.7,2.5,0.4,5,0.8,0.0,0.2,2.6,1.4,4.0,0.8,1.0,2.4,0.6,63515,Serie A 24/25
2025-03-30,15:45,Napoli,Milan,12501548,Rdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-03-31,13:30,Hellas Verona,Parma,12504347,Pdbsbeb,19,0.47368421052631576,0.21052631578947367,0.3157894736842105,1.4736842105263157,1.4736842105263157,2.9473684210526314,0.5789473684210527,0.5789473684210527,1.631578947368421,1.1578947368421053,10,0.6,0.2,0.2,1.7,1.3,3.0,0.6,0.6,2.0,0.8,5,0.8,0.0,0.2,1.8,1.2,3.0,0.6,0.6,2.4,0.6,63515,Serie A 24/25
2025-03-31,15:45,Lazio,Torino,12504350,WdbsZdb,79,0.34177215189873417,0.43037974683544306,0.22784810126582278,1.2658227848101267,1.0253164556962024,2.2911392405063293,0.4810126582278481,0.379746835443038,1.4556962025316456,1.1139240506329113,10,0.5,0.4,0.1,1.5,0.9,2.4,0.5,0.3,1.9,0.7,5,0.6,0.2,0.2,1.4,0.6,2.0,0.2,0.2,2.0,0.8,63515,Serie A 24/25
2025-04-04,15:45,Genoa,Udinese,12501560,Vdbsneb,45,0.37777777777777777,0.28888888888888886,0.3333333333333333,1.4444444444444444,1.4222222222222223,2.8666666666666667,0.4666666666666667,0.5111111111111111,1.4222222222222223,1.288888888888889,10,0.2,0.5,0.3,1.0,1.1,2.1,0.4,0.3,1.1,1.4,5,0.4,0.6,0.0,1.2,0.4,1.6,0.2,0.2,1.8,0.6,63515,Serie A 24/25
2025-04-05,10:00,Monza,Como,12501551,eebsEeb,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,63515,Serie A 24/25
2025-04-05,13:00,Parma,Inter,12501556,PdbsXdb,56,0.30357142857142855,0.26785714285714285,0.42857142857142855,1.1964285714285714,1.4642857142857142,2.6607142857142856,0.5535714285714286,0.44642857142857145,1.1785714285714286,1.5535714285714286,10,0.2,0.3,0.5,1.1,1.5,2.6,0.6,0.5,0.9,1.8,5,0.0,0.4,0.6,1.4,2.2,3.6,1.0,1.0,0.4,2.2,63515,Serie A 24/25
2025-04-05,15:45,Milan,Fiorentina,12501557,RdbsTdb,109,0.3944954128440367,0.30275229357798167,0.30275229357798167,1.385321100917431,1.1009174311926606,2.4862385321100917,0.4954128440366973,0.41284403669724773,1.4862385321100917,1.2110091743119267,10,0.6,0.1,0.3,1.7,1.3,3.0,0.7,0.6,1.9,1.0,5,0.6,0.0,0.4,1.4,1.2,2.6,0.8,0.8,1.8,1.2,63515,Serie A 24/25
2025-04-06,07:30,Lecce,Venezia,12501549,NdbsOdb,5,0.6,0.4,0.0,1.2,0.6,1.8,0.6,0.4,2.2,0.4,5,0.6,0.4,0.0,1.2,0.6,1.8,0.6,0.4,2.2,0.4,5,0.6,0.4,0.0,1.2,0.6,1.8,0.6,0.4,2.2,0.4,63515,Serie A 24/25
2025-04-06,10:00,Torino,Hellas Verona,12501555,Wdbsbeb,59,0.4067796610169492,0.4406779661016949,0.15254237288135594,1.2542372881355932,0.864406779661017,2.1186440677966103,0.4915254237288136,0.4067796610169492,1.6610169491525424,0.8983050847457628,10,0.5,0.5,0.0,1.2,0.7,1.9,0.6,0.2,2.0,0.5,5,0.6,0.4,0.0,1.4,0.8,2.2,0.6,0.4,2.2,0.4,63515,Serie A 24/25
2025-04-06,10:00,Empoli,Cagliari,12501554,febsueb,19,0.42105263157894735,0.2631578947368421,0.3157894736842105,1.368421052631579,1.368421052631579,2.736842105263158,0.47368421052631576,0.42105263157894735,1.5263157894736843,1.2105263157894737,10,0.4,0.4,0.2,1.4,0.8,2.2,0.4,0.2,1.6,1.0,5,0.4,0.4,0.2,1.0,0.4,1.4,0.2,0.0,1.6,1.0,63515,Serie A 24/25
2025-04-06,13:00,Atalanta,Lazio,12501550,LdbsZdb,73,0.3698630136986301,0.3013698630136986,0.3287671232876712,1.2876712328767124,1.2465753424657535,2.5342465753424657,0.5205479452054794,0.4520547945205479,1.4109589041095891,1.2876712328767124,10,0.4,0.3,0.3,1.8,1.5,3.3,0.7,0.6,1.5,1.2,5,0.4,0.2,0.4,1.6,1.4,3.0,0.6,0.4,1.4,1.4,63515,Serie A 24/25
2025-04-06,15:45,Roma,Juventus,12501558,Mdbsceb,117,0.21367521367521367,0.3333333333333333,0.452991452991453,0.905982905982906,1.3418803418803418,2.247863247863248,0.452991452991453,0.39316239316239315,0.9743589743589743,1.6923076923076923,10,0.2,0.4,0.4,1.1,1.3,2.4,0.5,0.3,1.0,1.6,5,0.2,0.6,0.2,0.6,0.6,1.2,0.4,0.0,1.2,1.2,63515,Serie A 24/25
2025-04-07,15:45,Bologna,Napoli,12501553,Kdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-04-11,15:45,Udinese,Milan,12501565,RdbsVdb,77,0.2077922077922078,0.33766233766233766,0.45454545454545453,0.974025974025974,1.6103896103896105,2.5844155844155843,0.5714285714285714,0.4935064935064935,0.961038961038961,1.7012987012987013,10,0.2,0.3,0.5,1.4,1.7,3.1,0.8,0.5,0.9,1.8,5,0.4,0.0,0.6,1.6,1.8,3.4,0.6,0.6,1.2,1.8,63515,Serie A 24/25
2025-04-12,10:00,Venezia,Monza,12501574,NdbsEeb,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,63515,Serie A 24/25
2025-04-12,13:00,Inter,Cagliari,12501564,Xdbsueb,85,0.49411764705882355,0.3411764705882353,0.16470588235294117,1.7176470588235293,0.9647058823529412,2.6823529411764704,0.5882352941176471,0.5058823529411764,1.8235294117647058,0.8352941176470589,10,0.7,0.2,0.1,2.2,0.8,3.0,0.6,0.7,2.3,0.5,5,0.8,0.2,0.0,2.8,0.6,3.4,0.4,0.8,2.6,0.2,63515,Serie A 24/25
2025-04-12,15:45,Juventus,Lecce,12501563,MdbsOdb,37,0.6486486486486487,0.21621621621621623,0.13513513513513514,1.8918918918918919,0.7297297297297297,2.6216216216216215,0.40540540540540543,0.43243243243243246,2.1621621621621623,0.6216216216216216,10,0.6,0.3,0.1,1.5,0.6,2.1,0.4,0.3,2.1,0.6,5,0.8,0.2,0.0,1.6,0.4,2.0,0.4,0.4,2.6,0.2,63515,Serie A 24/25
2025-04-13,07:30,Atalanta,Bologna,12501552,KdbsLdb,63,0.4126984126984127,0.31746031746031744,0.2698412698412698,1.2222222222222223,0.9682539682539683,2.1904761904761907,0.4126984126984127,0.38095238095238093,1.5555555555555556,1.126984126984127,10,0.4,0.3,0.3,1.3,0.9,2.2,0.4,0.4,1.5,1.2,5,0.2,0.2,0.6,0.8,1.4,2.2,0.6,0.4,0.8,2.0,63515,Serie A 24/25
2025-04-13,10:00,Fiorentina,Parma,12501561,PdbsTdb,49,0.3673469387755102,0.32653061224489793,0.30612244897959184,1.2857142857142858,1.1020408163265305,2.3877551020408165,0.5102040816326531,0.40816326530612246,1.4285714285714286,1.2448979591836735,10,0.2,0.5,0.3,1.2,1.1,2.3,0.5,0.4,1.1,1.4,5,0.2,0.8,0.0,1.4,1.2,2.6,0.8,0.4,1.4,0.8,63515,Serie A 24/25
2025-04-13,10:00,Hellas Verona,Genoa,12501562,bebsneb,31,0.3225806451612903,0.3548387096774194,0.3225806451612903,1.1935483870967742,1.2580645161290323,2.4516129032258065,0.45161290322580644,0.41935483870967744,1.3225806451612903,1.3225806451612903,10,0.3,0.3,0.4,1.2,1.5,2.7,0.5,0.6,1.2,1.5,5,0.4,0.2,0.4,1.4,1.2,2.6,0.4,0.4,1.4,1.4,63515,Serie A 24/25
2025-04-13,13:00,Como,Torino,12501559,Wdbseeb,19,0.10526315789473684,0.3684210526315789,0.5263157894736842,0.5263157894736842,1.0526315789473684,1.5789473684210527,0.3684210526315789,0.21052631578947367,0.6842105263157895,1.9473684210526316,10,0.2,0.3,0.5,0.7,1.0,1.7,0.4,0.3,0.9,1.8,5,0.2,0.2,0.6,0.6,1.2,1.8,0.4,0.4,0.8,2.0,63515,Serie A 24/25
2025-04-13,15:45,Lazio,Roma,12501569,Zdbsceb,101,0.26732673267326734,0.40594059405940597,0.32673267326732675,0.9603960396039604,1.1287128712871286,2.089108910891089,0.45544554455445546,0.33663366336633666,1.2079207920792079,1.386138613861386,10,0.4,0.2,0.4,0.9,1.1,2.0,0.2,0.3,1.4,1.4,5,0.4,0.2,0.4,0.4,0.6,1.0,0.0,0.0,1.4,1.4,63515,Serie A 24/25
2025-04-14,15:45,Napoli,Empoli,12501567,febsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-04-19,10:00,Lecce,Como,12501568,Odbseeb,5,0.0,0.2,0.8,0.2,1.6,1.8,0.2,0.2,0.2,2.6,5,0.0,0.2,0.8,0.2,1.6,1.8,0.2,0.2,0.2,2.6,5,0.0,0.2,0.8,0.2,1.6,1.8,0.2,0.2,0.2,2.6,63515,Serie A 24/25
2025-04-19,13:00,Monza,Napoli,12501587,oebsEeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-04-19,15:45,Roma,Hellas Verona,12501575,bebsceb,65,0.46153846153846156,0.3384615384615385,0.2,1.4307692307692308,0.9692307692307692,2.4,0.5230769230769231,0.4307692307692308,1.7230769230769232,0.9384615384615385,10,0.5,0.1,0.4,1.8,1.7,3.5,0.8,0.9,1.6,1.3,5,0.6,0.0,0.4,1.8,1.4,3.2,0.8,0.8,1.8,1.2,63515,Serie A 24/25
2025-04-20,10:00,Empoli,Venezia,12501572,Ndbsfeb,5,0.0,0.6,0.4,1.4,1.8,3.2,1.0,0.6,0.6,1.8,5,0.0,0.6,0.4,1.4,1.8,3.2,1.0,0.6,0.6,1.8,5,0.0,0.6,0.4,1.4,1.8,3.2,1.0,0.6,0.6,1.8,63515,Serie A 24/25
2025-04-20,13:00,Bologna,Inter,12501578,KdbsXdb,91,0.26373626373626374,0.25274725274725274,0.4835164835164835,1.032967032967033,1.5824175824175823,2.6153846153846154,0.5494505494505495,0.5714285714285714,1.043956043956044,1.7032967032967032,10,0.3,0.2,0.5,1.2,2.3,3.5,0.7,0.7,1.1,1.7,5,0.2,0.4,0.4,1.2,2.2,3.4,0.6,0.6,1.0,1.6,63515,Serie A 24/25
2025-04-20,15:45,Milan,Atalanta,12501576,LdbsRdb,83,0.4819277108433735,0.30120481927710846,0.21686746987951808,1.4216867469879517,0.8674698795180723,2.289156626506024,0.4457831325301205,0.37349397590361444,1.7469879518072289,0.9518072289156626,10,0.4,0.3,0.3,1.5,1.3,2.8,0.6,0.4,1.5,1.2,5,0.2,0.4,0.4,1.4,1.4,2.8,0.8,0.4,1.0,1.6,63515,Serie A 24/25
2025-04-23,13:30,Parma,Juventus,12501579,MdbsPdb,53,0.20754716981132076,0.3018867924528302,0.49056603773584906,0.9622641509433962,1.7735849056603774,2.7358490566037736,0.49056603773584906,0.5471698113207547,0.9245283018867925,1.7735849056603774,10,0.1,0.2,0.7,1.0,2.6,3.6,0.6,0.8,0.5,2.3,5,0.0,0.2,0.8,0.8,2.4,3.2,0.6,0.8,0.2,2.6,63515,Serie A 24/25
2025-04-23,13:30,Genoa,Lazio,13797464,Zdbsneb,53,0.2830188679245283,0.2830188679245283,0.4339622641509434,1.1320754716981132,1.6037735849056605,2.7358490566037736,0.5849056603773585,0.5094339622641509,1.1320754716981132,1.5849056603773586,10,0.2,0.1,0.7,1.1,2.4,3.5,0.6,0.7,0.7,2.2,5,0.2,0.0,0.8,0.6,2.2,2.8,0.4,0.6,0.6,2.4,63515,Serie A 24/25
2025-04-23,13:30,Cagliari,Fiorentina,13797484,Tdbsueb,83,0.25301204819277107,0.30120481927710846,0.4457831325301205,0.927710843373494,1.3253012048192772,2.253012048192771,0.46987951807228917,0.43373493975903615,1.0602409638554218,1.6385542168674698,10,0.2,0.3,0.5,1.0,1.5,2.5,0.4,0.5,0.9,1.8,5,0.0,0.2,0.8,0.6,2.2,2.8,0.4,0.6,0.2,2.6,63515,Serie A 24/25
2025-04-23,13:30,Torino,Udinese,13797456,VdbsWdb,59,0.4067796610169492,0.3220338983050847,0.2711864406779661,1.11864406779661,0.847457627118644,1.9661016949152543,0.3559322033898305,0.2711864406779661,1.5423728813559323,1.1355932203389831,10,0.6,0.2,0.2,1.4,1.0,2.4,0.5,0.4,2.0,0.8,5,0.6,0.4,0.0,1.6,0.8,2.4,0.6,0.4,2.2,0.4,63515,Serie A 24/25
2025-04-27,07:30,Venezia,Milan,12501504,NdbsRdb,11,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.5454545454545454,2.272727272727273,2.8181818181818183,0.45454545454545453,0.6363636363636364,0.36363636363636365,2.5454545454545454,10,0.1,0.1,0.8,0.5,2.3,2.8,0.4,0.6,0.4,2.5,5,0.0,0.2,0.8,0.4,2.8,3.2,0.4,0.6,0.2,2.6,63515,Serie A 24/25
2025-04-27,07:30,Como,Genoa,12501571,eebsneb,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,63515,Serie A 24/25
2025-04-27,10:00,Inter,Roma,12501583,Xdbsceb,119,0.35294117647058826,0.3949579831932773,0.25210084033613445,1.5714285714285714,1.3025210084033614,2.8739495798319328,0.5882352941176471,0.5294117647058824,1.453781512605042,1.1512605042016806,10,0.7,0.2,0.1,2.2,1.0,3.2,0.6,0.7,2.3,0.5,5,0.8,0.0,0.2,1.8,0.8,2.6,0.4,0.4,2.4,0.6,63515,Serie A 24/25
2025-04-27,10:00,Fiorentina,Empoli,12501585,Tdbsfeb,29,0.3793103448275862,0.3793103448275862,0.2413793103448276,1.2758620689655173,0.8620689655172413,2.1379310344827585,0.4827586206896552,0.3793103448275862,1.5172413793103448,1.103448275862069,10,0.2,0.4,0.4,0.8,1.0,1.8,0.5,0.3,1.0,1.6,5,0.0,0.8,0.2,0.4,0.8,1.2,0.4,0.0,0.8,1.4,63515,Serie A 24/25
2025-04-27,13:00,Juventus,Monza,12501511,MdbsEeb,5,0.6,0.0,0.4,1.2,1.0,2.2,0.4,0.4,1.8,1.2,5,0.6,0.0,0.4,1.2,1.0,2.2,0.4,0.4,1.8,1.2,5,0.6,0.0,0.4,1.2,1.0,2.2,0.4,0.4,1.8,1.2,63515,Serie A 24/25
2025-04-27,15:45,Napoli,Torino,12501522,Wdbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-04-27,15:45,Atalanta,Lecce,12501581,LdbsOdb,29,0.4482758620689655,0.27586206896551724,0.27586206896551724,1.5517241379310345,1.103448275862069,2.6551724137931036,0.5517241379310345,0.5172413793103449,1.6206896551724137,1.103448275862069,10,0.6,0.2,0.2,2.2,0.9,3.1,0.6,0.6,2.0,0.8,5,0.6,0.0,0.4,1.8,0.8,2.6,0.4,0.6,1.8,1.2,63515,Serie A 24/25
2025-04-28,13:30,Udinese,Bologna,12501505,KdbsVdb,57,0.3508771929824561,0.3508771929824561,0.2982456140350877,1.1578947368421053,1.0701754385964912,2.2280701754385963,0.543859649122807,0.40350877192982454,1.4035087719298245,1.2456140350877194,10,0.1,0.7,0.2,1.3,1.4,2.7,0.8,0.5,1.0,1.3,5,0.2,0.4,0.4,1.2,1.4,2.6,0.6,0.6,1.0,1.6,63515,Serie A 24/25
2025-04-28,15:45,Lazio,Parma,12501506,PdbsZdb,55,0.4727272727272727,0.2545454545454545,0.2727272727272727,1.3272727272727274,0.9636363636363636,2.290909090909091,0.4727272727272727,0.41818181818181815,1.6727272727272726,1.0727272727272728,10,0.9,0.0,0.1,2.2,0.7,2.9,0.4,0.5,2.7,0.3,5,0.8,0.0,0.2,1.4,0.6,2.0,0.2,0.2,2.4,0.6,63515,Serie A 24/25
2025-04-28,15:45,Hellas Verona,Cagliari,12501586,bebsueb,37,0.40540540540540543,0.32432432432432434,0.2702702702702703,1.1891891891891893,1.0810810810810811,2.27027027027027,0.5135135135135135,0.35135135135135137,1.5405405405405406,1.135135135135135,10,0.5,0.4,0.1,1.2,0.6,1.8,0.5,0.2,1.9,0.7,5,0.4,0.4,0.2,1.0,0.6,1.6,0.4,0.2,1.6,1.0,63515,Serie A 24/25
2025-05-02,15:45,Torino,Venezia,12501523,NdbsWdb,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1111111111111112,1.1111111111111112,2.2222222222222223,0.7777777777777778,0.4444444444444444,1.2222222222222223,1.2222222222222223,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.1111111111111112,1.1111111111111112,2.2222222222222223,0.7777777777777778,0.4444444444444444,1.2222222222222223,1.2222222222222223,5,0.2,0.4,0.4,1.0,1.2,2.2,0.8,0.4,1.0,1.6,63515,Serie A 24/25
2025-05-03,10:00,Cagliari,Udinese,12501513,Vdbsueb,57,0.22807017543859648,0.2631578947368421,0.5087719298245614,1.0175438596491229,1.5964912280701755,2.6140350877192984,0.5614035087719298,0.47368421052631576,0.9473684210526315,1.7894736842105263,10,0.1,0.3,0.6,0.6,1.8,2.4,0.5,0.4,0.6,2.1,5,0.0,0.4,0.6,0.4,2.4,2.8,0.4,0.4,0.4,2.2,63515,Serie A 24/25
2025-05-03,10:00,Parma,Como,12501521,Pdbseeb,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,63515,Serie A 24/25
2025-05-03,13:00,Lecce,Napoli,12501525,Odbsoeb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63515,Serie A 24/25
2025-05-03,15:45,Inter,Hellas Verona,12501526,Xdbsbeb,65,0.6,0.3384615384615385,0.06153846153846154,1.7076923076923076,0.6153846153846154,2.3230769230769233,0.4153846153846154,0.49230769230769234,2.1384615384615384,0.5230769230769231,10,0.8,0.2,0.0,2.6,0.7,3.3,0.5,0.7,2.6,0.2,5,0.8,0.2,0.0,3.2,0.6,3.8,0.4,0.8,2.6,0.2,63515,Serie A 24/25
2025-05-04,07:30,Empoli,Lazio,12501512,Zdbsfeb,29,0.13793103448275862,0.2413793103448276,0.6206896551724138,0.896551724137931,1.9655172413793103,2.8620689655172415,0.5172413793103449,0.5517241379310345,0.6551724137931034,2.103448275862069,10,0.0,0.2,0.8,0.8,2.0,2.8,0.5,0.5,0.2,2.6,5,0.0,0.2,0.8,0.6,2.0,2.6,0.4,0.4,0.2,2.6,63515,Serie A 24/25
2025-05-04,10:00,Monza,Atalanta,12501509,LdbsEeb,5,0.0,0.0,1.0,0.6,2.8,3.4,0.4,0.6,0.0,3.0,5,0.0,0.0,1.0,0.6,2.8,3.4,0.4,0.6,0.0,3.0,5,0.0,0.0,1.0,0.6,2.8,3.4,0.4,0.6,0.0,3.0,63515,Serie A 24/25
2025-05-04,13:00,Roma,Fiorentina,12501516,Tdbsceb,114,0.41228070175438597,0.32456140350877194,0.2631578947368421,1.3771929824561404,1.105263157894737,2.482456140350877,0.5526315789473685,0.47368421052631576,1.5614035087719298,1.1140350877192982,10,0.5,0.2,0.3,1.6,1.5,3.1,0.7,0.6,1.7,1.1,5,0.2,0.4,0.4,1.4,2.0,3.4,0.8,0.6,1.0,1.6,63515,Serie A 24/25
2025-05-04,15:45,Bologna,Juventus,12501520,KdbsMdb,89,0.06741573033707865,0.38202247191011235,0.550561797752809,0.6404494382022472,1.449438202247191,2.0898876404494384,0.43820224719101125,0.33707865168539325,0.5842696629213483,2.033707865168539,10,0.0,0.5,0.5,0.9,2.1,3.0,0.6,0.4,0.5,2.0,5,0.0,0.8,0.2,1.4,2.0,3.4,0.8,0.6,0.8,1.4,63515,Serie A 24/25
