source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,season_id,season_name
https://www.sofascore.com/cagliari-udinese/Vdbsueb,2024-02-18,11:00,Udinese,Cagliari,1.95,3.4,4.0,1.2222,1.8,1.3,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/frosinone-roma/cebsbgb,2024-02-18,14:00,Frosinone,Roma,3.6,3.6,2.0,1.8,1.2857,1.2857,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/monza-milan/RdbsEeb,2024-02-18,16:45,Monza,Milan,4.75,3.5,1.75,2.0,1.1818,1.2857,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/lazio-torino/WdbsZdb,2024-02-22,16:45,Torino,Lazio,2.7,2.9,2.88,1.4,1.4444,1.4,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-bologna/Kdbsbeb,2024-02-23,16:45,Bologna,Hellas Verona,1.6,3.75,6.5,1.1111,2.3,1.25,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-empoli/febsTfb,2024-02-24,11:00,Sassuolo,Empoli,2.25,3.4,3.2,1.3636,1.6154,1.3,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/monza-salernitana/kebsEeb,2024-02-24,14:00,Salernitana,Monza,3.25,3.2,2.3,1.5714,1.3333,1.3636,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/genoa-udinese/Vdbsneb,2024-02-24,16:45,Genoa,Udinese,2.45,2.9,3.25,1.3333,1.5333,1.4,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/frosinone-juventus/Mdbsbgb,2024-02-25,08:30,Juventus,Frosinone,1.33,5.25,8.5,1.0833,3.25,1.1667,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/cagliari-napoli/oebsueb,2024-02-25,11:00,Cagliari,SSC Napoli,4.3333,3.8,1.8,2.0,1.1818,1.25,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/inter-lecce/OdbsXdb,2024-02-25,14:00,Lecce,Inter,6.0,4.5,1.5,2.375,1.125,1.2,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/milan-atalanta/LdbsRdb,2024-02-25,16:45,Milan,Atalanta,2.3,3.4,3.1,1.3636,1.5714,1.3,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/roma-torino/Wdbsceb,2024-02-26,14:30,Roma,Torino,1.95,3.2,4.3333,1.2,1.8,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/lazio-fiorentina/TdbsZdb,2024-02-26,16:45,Fiorentina,Lazio,2.15,3.25,3.6,1.25,1.7,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-napoli/oebsTfb,2024-02-28,14:00,Sassuolo,SSC Napoli,4.2,3.8,1.8,2.0,1.1818,1.25,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/inter-atalanta/LdbsXdb,2024-02-28,16:45,Inter,Atalanta,1.62,4.0,5.25,1.1667,2.25,1.2222,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/lazio-milan/RdbsZdb,2024-03-01,16:45,Lazio,Milan,3.4,3.1,2.25,1.6154,1.3,1.3636,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/salernitana-udinese/Vdbskeb,2024-03-02,11:00,Udinese,Salernitana,1.65,3.75,5.75,1.1429,2.2,1.25,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/monza-roma/cebsEeb,2024-03-02,14:00,Monza,Roma,3.75,3.4,2.05,1.7273,1.25,1.3,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/torino-fiorentina/TdbsWdb,2024-03-02,16:45,Torino,Fiorentina,2.5,3.0,3.0,1.3636,1.5,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-hellas-verona/bebsTfb,2024-03-03,08:30,Hellas Verona,Sassuolo,2.3,3.4,3.0,1.3636,1.5714,1.3,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/frosinone-lecce/Odbsbgb,2024-03-03,11:00,Frosinone,Lecce,2.4,3.25,3.1,1.3636,1.5333,1.3333,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/cagliari-empoli/febsueb,2024-03-03,11:00,Empoli,Cagliari,2.2,3.25,3.5,1.2857,1.6667,1.3333,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/atalanta-bologna/KdbsLdb,2024-03-03,14:00,Atalanta,Bologna,2.05,3.5,3.75,1.25,1.7273,1.2857,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/napoli-juventus/Mdbsoeb,2024-03-03,16:45,SSC Napoli,Juventus,2.25,3.1,3.4,1.3,1.6154,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/genoa-inter/Xdbsneb,2024-03-04,16:45,Inter,Genoa,1.25,6.0,11.0,1.05,3.75,1.125,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/napoli-torino/Wdbsoeb,2024-03-08,16:45,SSC Napoli,Torino,1.7,3.6,5.25,1.1667,2.1,1.2857,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/frosinone-sassuolo/Tfbsbgb,2024-03-09,11:00,Sassuolo,Frosinone,2.4,3.3,2.9,1.4,1.5333,1.3333,1.5714,2.25,52760,Serie A 23/24
https://www.sofascore.com/cagliari-salernitana/kebsueb,2024-03-09,11:00,Cagliari,Salernitana,1.85,3.5,4.3333,1.2,1.9091,1.2857,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/inter-bologna/KdbsXdb,2024-03-09,14:00,Bologna,Inter,3.75,3.3,2.1,1.7,1.25,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/monza-genoa/nebsEeb,2024-03-09,16:45,Genoa,Monza,2.1,3.25,3.6,1.2857,1.7,1.3333,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-lecce/Odbsbeb,2024-03-10,08:30,Lecce,Hellas Verona,2.15,3.1,3.75,1.25,1.6667,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/empoli-milan/Rdbsfeb,2024-03-10,11:00,Milan,Empoli,1.4,4.75,7.5,1.1,2.625,1.1818,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/juventus-atalanta/LdbsMdb,2024-03-10,14:00,Juventus,Atalanta,2.25,3.2,3.4,1.3,1.6154,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-fiorentina/Tdbsceb,2024-03-10,16:45,Fiorentina,Roma,2.45,3.3,2.9,1.4,1.5,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/lazio-udinese/VdbsZdb,2024-03-11,16:45,Lazio,Udinese,1.91,3.4,4.3333,1.2,1.8333,1.3,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/empoli-bologna/Kdbsfeb,2024-03-15,16:45,Empoli,Bologna,4.0,3.2,2.05,1.8,1.2222,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/torino-udinese/VdbsWdb,2024-03-16,11:00,Udinese,Torino,3.0,2.9,2.7,1.4444,1.3636,1.4,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/monza-cagliari/uebsEeb,2024-03-16,11:00,Monza,Cagliari,1.95,3.5,4.0,1.2222,1.8,1.2857,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/salernitana-lecce/Odbskeb,2024-03-16,14:00,Salernitana,Lecce,3.4,3.2,2.25,1.6154,1.3,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/frosinone-lazio/Zdbsbgb,2024-03-16,16:45,Frosinone,Lazio,3.3,3.4,2.2,1.6667,1.3333,1.3,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/genoa-juventus/Mdbsneb,2024-03-17,08:30,Juventus,Genoa,1.5,4.2,7.0,1.1,2.5,1.2222,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-milan/Rdbsbeb,2024-03-17,11:00,Hellas Verona,Milan,5.5,3.8,1.65,2.2,1.1429,1.25,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-roma/cebsTfb,2024-03-17,14:00,Roma,Sassuolo,1.4,4.75,7.5,1.1,2.75,1.1818,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/napoli-inter/Xdbsoeb,2024-03-17,16:45,Inter,SSC Napoli,1.55,4.2,5.75,1.1429,2.375,1.2222,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/napoli-atalanta/Ldbsoeb,2024-03-30,08:30,SSC Napoli,Atalanta,2.15,3.5,3.4,1.3636,1.6667,1.2857,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/monza-torino/WdbsEeb,2024-03-30,11:00,Torino,Monza,1.8,3.4,5.0,1.1818,1.9091,1.3,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/frosinone-genoa/nebsbgb,2024-03-30,11:00,Genoa,Frosinone,1.91,3.6,3.8,1.25,1.8333,1.2857,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/lazio-juventus/MdbsZdb,2024-03-30,14:00,Lazio,Juventus,3.2,3.1,2.38,1.5333,1.3636,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-milan/RdbsTdb,2024-03-30,16:45,Fiorentina,Milan,3.0,3.4,2.38,1.5333,1.3636,1.3,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/salernitana-bologna/Kdbskeb,2024-04-01,07:30,Bologna,Salernitana,1.3,5.25,10.0,1.0625,3.4,1.1667,2.2,1.6154,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-udinese/VdbsTfb,2024-04-01,10:00,Sassuolo,Udinese,2.88,3.3,2.5,1.5,1.4,1.3333,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/cagliari-hellas-verona/bebsueb,2024-04-01,10:00,Cagliari,Hellas Verona,2.15,3.2,3.75,1.25,1.6667,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/roma-lecce/Odbsceb,2024-04-01,13:00,Lecce,Roma,4.0,3.1,2.05,1.7273,1.2222,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/empoli-inter/Xdbsfeb,2024-04-01,15:45,Inter,Empoli,1.2,7.5,11.0,1.05,4.3333,1.1,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-salernitana/kebsTfb,2024-04-05,15:45,Salernitana,Sassuolo,3.25,3.5,2.15,1.6667,1.3636,1.2857,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/milan-lecce/OdbsRdb,2024-04-06,10:00,Milan,Lecce,1.33,5.25,8.5,1.0833,3.25,1.1667,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/roma-lazio/Zdbsceb,2024-04-06,13:00,Roma,Lazio,2.15,3.1,3.75,1.25,1.7,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/empoli-torino/Wdbsfeb,2024-04-06,15:45,Empoli,Torino,3.6,3.1,2.2,1.6667,1.2857,1.3636,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/frosinone-bologna/Kdbsbgb,2024-04-07,07:30,Frosinone,Bologna,4.2,3.5,1.91,1.8333,1.2222,1.2857,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/monza-napoli/oebsEeb,2024-04-07,10:00,Monza,SSC Napoli,4.3333,3.8,1.75,2.0,1.2,1.25,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/cagliari-atalanta/Ldbsueb,2024-04-07,13:00,Cagliari,Atalanta,4.75,3.8,1.73,2.05,1.1818,1.25,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/genoa-hellas-verona/bebsneb,2024-04-07,13:00,Hellas Verona,Genoa,2.63,2.9,3.0,1.3636,1.4444,1.4,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-juventus/MdbsTdb,2024-04-07,15:45,Juventus,Fiorentina,1.75,3.5,5.0,1.1667,2.0,1.2857,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/inter-udinese/VdbsXdb,2024-04-08,15:45,Udinese,Inter,9.0,4.75,1.36,3.0,1.0714,1.1818,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-lazio/Zdbskeb,2024-04-12,15:45,Lazio,Salernitana,1.36,5.0,8.5,1.0833,3.0,1.1667,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/empoli-lecce/Odbsfeb,2024-04-13,10:00,Lecce,Empoli,2.1,3.0,4.0,1.2222,1.7,1.3636,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/torino-juventus/MdbsWdb,2024-04-13,13:00,Torino,Juventus,3.8,2.8,2.3,1.5714,1.25,1.4,2.375,1.5333,52760,Serie A 23/24
https://www.sofascore.com/monza-bologna/KdbsEeb,2024-04-13,15:45,Bologna,Monza,1.5,4.0,7.0,1.1,2.5,1.2222,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/frosinone-napoli/oebsbgb,2024-04-14,07:30,SSC Napoli,Frosinone,1.33,5.5,8.0,1.0833,3.25,1.1429,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-milan/RdbsTfb,2024-04-14,10:00,Sassuolo,Milan,4.75,4.0,1.7,2.0,1.1818,1.25,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/cagliari-inter/Xdbsueb,2024-04-14,15:45,Inter,Cagliari,1.18,8.0,12.0,1.05,4.5,1.0833,2.25,1.5714,52760,Serie A 23/24
https://www.sofascore.com/genoa-fiorentina/Tdbsneb,2024-04-15,13:30,Fiorentina,Genoa,1.8,3.5,4.75,1.1818,1.95,1.2857,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-atalanta/Ldbsbeb,2024-04-15,15:45,Atalanta,Hellas Verona,1.44,4.75,7.0,1.1,2.625,1.1818,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/genoa-lazio/Zdbsneb,2024-04-19,13:30,Genoa,Lazio,3.1,3.1,2.45,1.5333,1.3636,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/cagliari-juventus/Mdbsueb,2024-04-19,15:45,Cagliari,Juventus,4.75,3.4,1.83,1.9091,1.1818,1.3,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/napoli-empoli/febsoeb,2024-04-20,13:00,Empoli,Napoli,5.0,4.0,1.67,2.15,1.1667,1.2222,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-udinese/Vdbsbeb,2024-04-20,15:45,Hellas Verona,Udinese,2.8,2.88,2.88,1.4,1.4,1.4,2.0,1.75,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-lecce/OdbsTfb,2024-04-21,07:30,Sassuolo,Lecce,2.25,3.3,3.2,1.3636,1.6154,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/frosinone-torino/Wdbsbgb,2024-04-21,10:00,Torino,Frosinone,1.7,3.6,5.0,1.1667,2.1,1.2857,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-fiorentina/Tdbskeb,2024-04-21,13:00,Salernitana,Fiorentina,5.5,4.2,1.62,2.25,1.1429,1.2222,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/monza-atalanta/LdbsEeb,2024-04-21,15:45,Monza,Atalanta,3.6,4.0,1.95,1.8,1.2857,1.2222,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/roma-bologna/Kdbsceb,2024-04-22,13:30,Roma,Bologna,2.38,2.9,3.5,1.2857,1.5333,1.4,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/inter-milan/RdbsXdb,2024-04-22,15:45,Milan,Inter,3.75,3.4,2.0,1.7273,1.2857,1.3,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/roma-udinese/Vdbsceb,2024-04-25,15:00,Udinese,Roma,3.25,3.2,2.3,1.5714,1.3333,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/frosinone-salernitana/kebsbgb,2024-04-26,15:45,Frosinone,Salernitana,1.4,4.75,7.5,1.1,2.75,1.1818,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/monza-lecce/OdbsEeb,2024-04-27,10:00,Lecce,Monza,1.95,3.3,4.0,1.2222,1.8,1.3333,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/milan-juventus/MdbsRdb,2024-04-27,13:00,Juventus,Milan,2.15,3.25,3.5,1.2857,1.6667,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-lazio/Zdbsbeb,2024-04-27,15:45,Lazio,Hellas Verona,1.62,4.2,5.5,1.1429,2.3,1.2222,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/inter-torino/WdbsXdb,2024-04-28,07:30,Inter,Torino,1.57,4.0,6.0,1.125,2.3,1.2222,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/udinese-bologna/KdbsVdb,2024-04-28,10:00,Bologna,Udinese,1.6,3.8,6.0,1.125,2.3,1.25,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/napoli-roma/cebsoeb,2024-04-28,13:00,Napoli,Roma,1.91,3.6,3.8,1.25,1.8333,1.2857,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/empoli-atalanta/Ldbsfeb,2024-04-28,13:00,Atalanta,Empoli,1.45,4.2,7.0,1.1,2.625,1.2222,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-fiorentina/TdbsTfb,2024-04-28,15:45,Fiorentina,Sassuolo,1.57,4.0,6.0,1.125,2.3,1.2222,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/cagliari-genoa/nebsueb,2024-04-29,15:45,Genoa,Cagliari,2.2,3.1,3.6,1.2857,1.6667,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/torino-bologna/KdbsWdb,2024-05-03,15:45,Torino,Bologna,2.8,2.88,2.88,1.4,1.4,1.4,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/monza-lazio/ZdbsEeb,2024-05-04,13:00,Monza,Lazio,4.3333,3.75,1.83,1.9091,1.2,1.25,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-inter/XdbsTfb,2024-05-04,15:45,Sassuolo,Inter,6.0,4.5,1.5,2.5,1.125,1.1818,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/cagliari-lecce/Odbsueb,2024-05-05,07:30,Cagliari,Lecce,2.1,3.2,3.75,1.25,1.7,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-fiorentina/Tdbsbeb,2024-05-05,10:00,Hellas Verona,Fiorentina,3.4,3.2,2.2,1.6667,1.3,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/frosinone-empoli/febsbgb,2024-05-05,10:00,Empoli,Frosinone,2.45,3.3,2.9,1.3636,1.5333,1.3333,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/genoa-milan/Rdbsneb,2024-05-05,13:00,Milan,Genoa,1.4,5.0,7.0,1.1,2.75,1.1667,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/roma-juventus/Mdbsceb,2024-05-05,15:45,Roma,Juventus,2.9,3.2,2.55,1.5,1.4,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-atalanta/Ldbskeb,2024-05-06,13:00,Salernitana,Atalanta,8.5,6.0,1.3,3.4,1.0833,1.125,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/napoli-udinese/Vdbsoeb,2024-05-06,15:45,Udinese,Napoli,3.8,3.75,1.91,1.8333,1.25,1.25,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/frosinone-inter/Xdbsbgb,2024-05-10,15:45,Frosinone,Inter,4.3333,4.0,1.75,2.0,1.2,1.2222,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/napoli-bologna/Kdbsoeb,2024-05-11,13:00,Napoli,Bologna,1.91,3.4,4.3333,1.2,1.8333,1.3,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/cagliari-milan/Rdbsueb,2024-05-11,15:45,Milan,Cagliari,1.55,4.75,5.0,1.1818,2.3,1.1818,1.7,2.05,52760,Serie A 23/24
https://www.sofascore.com/empoli-lazio/Zdbsfeb,2024-05-12,07:30,Lazio,Empoli,1.65,3.8,5.25,1.1667,2.2,1.25,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-genoa/nebsTfb,2024-05-12,10:00,Genoa,Sassuolo,2.25,3.5,3.1,1.3636,1.6154,1.2857,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-torino/Wdbsbeb,2024-05-12,10:00,Hellas Verona,Torino,3.2,2.9,2.5,1.5,1.3636,1.4,2.1,1.6667,52760,Serie A 23/24
https://www.sofascore.com/salernitana-juventus/Mdbskeb,2024-05-12,13:00,Juventus,Salernitana,1.14,8.5,15.0,1.0303,5.5,1.0833,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/roma-atalanta/Ldbsceb,2024-05-12,15:45,Atalanta,Roma,1.85,3.8,3.8,1.25,1.9091,1.25,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/udinese-lecce/OdbsVdb,2024-05-13,13:30,Lecce,Udinese,3.0,3.0,2.55,1.5,1.3636,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/monza-fiorentina/TdbsEeb,2024-05-13,15:45,Fiorentina,Monza,1.5,4.3333,6.25,1.125,2.5,1.2,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/napoli-fiorentina/Tdbsoeb,2024-05-17,15:45,Fiorentina,Napoli,2.1,3.5,3.4,1.3,1.7,1.2857,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/lecce-atalanta/LdbsOdb,2024-05-18,13:00,Lecce,Atalanta,3.6,3.6,2.0,1.8,1.2857,1.2857,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/torino-milan/RdbsWdb,2024-05-18,15:45,Torino,Milan,2.6,3.1,3.0,1.3636,1.5,1.3636,1.9091,1.9091,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-cagliari/uebsTfb,2024-05-19,07:30,Sassuolo,Cagliari,2.5,3.25,2.9,1.3636,1.5333,1.3333,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/empoli-udinese/Vdbsfeb,2024-05-19,10:00,Udinese,Empoli,1.95,3.3,4.3333,1.2,1.8333,1.3333,2.05,1.7,52760,Serie A 23/24
https://www.sofascore.com/frosinone-monza/Eebsbgb,2024-05-19,10:00,Monza,Frosinone,3.1,3.5,2.25,1.6154,1.3636,1.2857,1.5714,2.25,52760,Serie A 23/24
https://www.sofascore.com/lazio-inter/XdbsZdb,2024-05-19,13:00,Inter,Lazio,1.55,4.5,5.25,1.1667,2.375,1.1818,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/genoa-roma/cebsneb,2024-05-19,15:45,Roma,Genoa,1.48,4.3333,6.5,1.1,2.625,1.2,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/salernitana-hellas-verona/bebskeb,2024-05-20,13:30,Salernitana,Hellas Verona,5.0,3.9,1.67,2.15,1.1667,1.25,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/juventus-bologna/KdbsMdb,2024-05-20,15:45,Bologna,Juventus,2.7,3.1,2.75,1.4,1.4444,1.3636,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/cagliari-fiorentina/Tdbsueb,2024-05-23,15:45,Cagliari,Fiorentina,4.5,3.8,1.73,2.05,1.1818,1.25,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/genoa-bologna/Kdbsneb,2024-05-24,15:45,Genoa,Bologna,2.8,3.1,2.63,1.4444,1.4,1.3636,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/monza-juventus/MdbsEeb,2024-05-25,13:00,Juventus,Monza,1.55,4.5,5.75,1.1,2.625,1.1818,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/salernitana-milan/Rdbskeb,2024-05-25,15:45,Milan,Salernitana,1.13,10.0,17.0,1.025,6.0,1.0625,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/napoli-lecce/Odbsoeb,2024-05-26,13:00,Napoli,Lecce,1.36,5.5,7.5,1.1,3.0,1.1429,1.8,1.95,52760,Serie A 23/24
https://www.sofascore.com/torino-atalanta/LdbsWdb,2024-05-26,13:00,Atalanta,Torino,2.5,3.5,2.7,1.4444,1.5,1.2857,1.6154,2.2,52760,Serie A 23/24
https://www.sofascore.com/hellas-verona-inter/Xdbsbeb,2024-05-26,15:45,Hellas Verona,Inter,6.5,5.0,1.42,2.75,1.1111,1.1667,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/empoli-roma/cebsfeb,2024-05-26,15:45,Empoli,Roma,2.2,3.6,3.0,1.3636,1.6667,1.2857,1.6667,2.1,52760,Serie A 23/24
https://www.sofascore.com/sassuolo-lazio/ZdbsTfb,2024-05-26,15:45,Lazio,Sassuolo,1.3,5.75,8.5,1.0833,3.4,1.1429,1.95,1.8,52760,Serie A 23/24
https://www.sofascore.com/frosinone-udinese/Vdbsbgb,2024-05-26,15:45,Frosinone,Udinese,2.5,3.2,3.0,1.3636,1.5,1.3636,1.75,2.0,52760,Serie A 23/24
https://www.sofascore.com/fiorentina-atalanta/LdbsTdb,2024-06-02,13:00,Atalanta,Fiorentina,1.6,4.3333,5.0,1.1667,2.3,1.2,1.6154,2.2,52760,Serie A 23/24
