source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,decimal_over_15,decimal_under_15,decimal_over_25,decimal_under_25,season_id,season_name
https://www.sofascore.com/metz-auxerre/WHsbI,2025-12-07,13:15,Auxerre,Metz,2.0,3.5,3.8,1.25,1.8,1.2857,1.8,1.95,1.3,3.5,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/lorient-olympique-lyonnais/ZHsgI,2025-12-07,16:45,Lorient,Olympique Lyonnais,3.7,3.4,2.05,1.7273,1.25,1.3,1.9091,1.9091,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/angers-nantes/XHsJI,2025-12-12,16:45,Angers,Nantes,2.15,3.2,3.6,1.2857,1.6667,1.3636,2.0,1.75,1.4444,2.75,2.375,1.5714,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-stade-rennais/iIspJ,2025-12-13,13:00,Stade Rennais,Stade Brestois,1.85,3.8,4.0,1.2222,1.9091,1.25,1.7,2.05,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/metz-paris-saint-germain/UHsbI,2025-12-13,15:00,Metz,Paris Saint-Germain,10.0,7.0,1.22,3.75,1.0714,1.1,1.75,2.0,1.1,7.0,1.3636,3.2,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-toulouse/GIsvwc,2025-12-13,17:05,Paris FC,Toulouse,2.75,3.2,2.63,1.4444,1.4444,1.3636,1.8,1.95,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-olympique-lyonnais/ZHsmI,2025-12-14,11:00,Olympique Lyonnais,Le Havre,1.62,4.1,5.0,1.1667,2.3,1.2222,1.95,1.8,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/auxerre-lille/THsWH,2025-12-14,13:15,Auxerre,Lille,4.0,3.2,2.0,1.8,1.2222,1.3333,1.95,1.8,1.4,3.0,2.3,1.6154,77356,Ligue 1 25/26
https://www.sofascore.com/nice-rc-lens/YHslI,2025-12-14,13:15,RC Lens,Nice,1.45,4.75,6.25,1.125,2.625,1.1818,1.7,2.05,1.1667,5.0,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/rc-strasbourg-lorient/gIsjI,2025-12-14,13:15,RC Strasbourg,Lorient,1.73,3.9,4.3333,1.2,2.05,1.25,1.75,2.0,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/as-monaco-olympique-de-marseille/QHsdI,2025-12-14,16:45,Olympique de Marseille,AS Monaco,2.05,3.5,3.5,1.2857,1.7273,1.2857,1.5714,2.25,1.2,4.5,1.7273,2.1,77356,Ligue 1 25/26
https://www.sofascore.com/toulouse-rc-lens/YHsGI,2026-01-02,16:45,Toulouse,RC Lens,2.55,3.2,2.875,1.4,1.5,1.3636,1.8,1.95,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/as-monaco-olympique-lyonnais/ZHsdI,2026-01-03,13:00,AS Monaco,Olympique Lyonnais,2.1,3.7,3.25,1.3333,1.7,1.2857,1.5714,2.25,1.2,4.5,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/nice-rc-strasbourg/jIslI,2026-01-03,15:00,Nice,RC Strasbourg,3.1,3.4,2.25,1.6667,1.3333,1.2857,1.6154,2.2,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-lille/THsiI,2026-01-03,17:05,Lille,Stade Rennais,1.7,4.0,4.75,1.1818,2.05,1.2222,1.6667,2.1,1.2,4.5,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/nantes-olympique-de-marseille/QHsXH,2026-01-04,11:00,Olympique de Marseille,Nantes,1.25,6.25,9.5,1.0714,3.75,1.125,1.8,1.95,1.1429,5.5,1.4444,2.75,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-auxerre/WHspJ,2026-01-04,13:15,Stade Brestois,Auxerre,1.9,3.4,4.3333,1.2222,1.8,1.3,1.8,1.95,1.3333,3.4,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/angers-le-havre/mIsJI,2026-01-04,13:15,Le Havre,Angers,2.375,3.2,3.1,1.3,1.6667,1.3333,1.95,1.8,1.3636,3.2,2.2,1.6667,77356,Ligue 1 25/26
https://www.sofascore.com/lorient-metz/bIsgI,2026-01-04,13:15,Lorient,Metz,1.85,3.7,4.2,1.2,1.9091,1.2857,1.8,1.95,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-paris-saint-germain/UHsvwc,2026-01-04,16:45,Paris Saint-Germain,Paris FC,1.125,8.5,19.0,1.0152,6.0,1.0833,1.95,1.8,1.0833,8.0,1.2857,3.75,77356,Ligue 1 25/26
https://www.sofascore.com/lorient-as-monaco/dIsgI,2026-01-16,15:00,AS Monaco,Lorient,1.65,4.2,4.75,1.1818,2.2,1.2222,1.6154,2.2,1.2,4.5,1.6154,2.3,77356,Ligue 1 25/26
https://www.sofascore.com/paris-saint-germain-lille/THsUH,2026-01-16,17:00,Paris Saint-Germain,Lille,1.27,6.25,9.0,1.0714,3.75,1.125,1.8,1.95,1.125,6.0,1.4444,2.75,77356,Ligue 1 25/26
